
-137.20617386033797 + 1.1844239760085848e-5*(id(p0^(2)*T0^(-2))) + 6271418.102001557*(tanh(T0^(-2))) + 2.3454157806516137e-3*(id(p0*A)) + 1.4311513216027782e9*(id(A*T0^(-3))),1.1844239760085848e-5*((2 * p0*T0^(-2))) + 2.3454157806516137e-3*((1 * A)),2.3454157806516137e-3*((1 * p0)) + 1.4311513216027782e9*((1 * T0^(-3))),1.1844239760085848e-5*((-2 * p0^(2)*T0^(-3))) + 6271418.102001557*((1/(cosh(T0^(-2))^2)) * (-2 * T0^(-3))) + 1.4311513216027782e9*((-3 * A*T0^(-4)))
-101.84203208759742 + 4.006397008695789e-4*(sqrt(p0^(2)*A^(2))) + 161.43908366518437*(sqrt(A)) + 1.5243608414806222e-11*(id(p0^(3)*T0^(-2))) + 3.1164082349293264e-2*(sqrt.abs(p0^(2)*A^(2)*T0^(-1))),4.006397008695789e-4*((1/(sqrt(p0^(2)*A^(2))^2)) * (2 * p0*A^(2))) + 1.5243608414806222e-11*((3 * p0^(2)*T0^(-2))) + 3.1164082349293264e-2*((p0^(2)*A^(2)*T0^(-1) / (2*abs(p0^(2)*A^(2)*T0^(-1))^(1.5))) * (2 * p0*A^(2)*T0^(-1))),4.006397008695789e-4*((1/(sqrt(p0^(2)*A^(2))^2)) * (2 * p0^(2)*A)) + 161.43908366518437*((1/(sqrt(A)^2)) * 1) + 3.1164082349293264e-2*((p0^(2)*A^(2)*T0^(-1) / (2*abs(p0^(2)*A^(2)*T0^(-1))^(1.5))) * (2 * p0^(2)*A*T0^(-1))),1.5243608414806222e-11*((-2 * p0^(3)*T0^(-3))) + 3.1164082349293264e-2*((p0^(2)*A^(2)*T0^(-1) / (2*abs(p0^(2)*A^(2)*T0^(-1))^(1.5))) * (-1 * p0^(2)*A^(2)*T0^(-2)))
123.80198346504038 + 34.67437639274246*(log(A^(2))) + -70.73927738732496*(tanh(A^(-3))) + 6.5456644736368265e-6*(sqrt(p0^(3)*A*T0^(-1))) + 3.354266649452392e-2*(sqrt(p0^(2)*A^(2)*T0^(-1))),6.5456644736368265e-6*((1/(sqrt(p0^(3)*A*T0^(-1))^2)) * (3 * p0^(2)*A*T0^(-1))) + 3.354266649452392e-2*((1/(sqrt(p0^(2)*A^(2)*T0^(-1))^2)) * (2 * p0*A^(2)*T0^(-1))),34.67437639274246*((1/A^(2)) * (2 * A)) + -70.73927738732496*((1/(cosh(A^(-3))^2)) * (-3 * A^(-4))) + 6.5456644736368265e-6*((1/(sqrt(p0^(3)*A*T0^(-1))^2)) * (1 * p0^(3)*T0^(-1))) + 3.354266649452392e-2*((1/(sqrt(p0^(2)*A^(2)*T0^(-1))^2)) * (2 * p0^(2)*A*T0^(-1))),6.5456644736368265e-6*((1/(sqrt(p0^(3)*A*T0^(-1))^2)) * (-1 * p0^(3)*A*T0^(-2))) + 3.354266649452392e-2*((1/(sqrt(p0^(2)*A^(2)*T0^(-1))^2)) * (-1 * p0^(2)*A^(2)*T0^(-2)))
-497.39083948184145 + -36.52950739468335*(log(p0^(-2)*A^(-3)*T0)) + -85.16703962600926*(tanh(A^(-3))) + 3.6140634243986875e-5*(sqrt.abs(p0^(3)*A^(2)*T0^(-1))) + 4273.089799475404*(sqrt.abs(A^(2)*T0^(-1))),-36.52950739468335*((1/p0^(-2)*A^(-3)*T0) * (-2 * p0^(-3)*A^(-3)*T0)) + 3.6140634243986875e-5*((p0^(3)*A^(2)*T0^(-1) / (2*abs(p0^(3)*A^(2)*T0^(-1))^(1.5))) * (3 * p0^(2)*A^(2)*T0^(-1))),-36.52950739468335*((1/p0^(-2)*A^(-3)*T0) * (-3 * p0^(-2)*A^(-4)*T0)) + -85.16703962600926*((1/(cosh(A^(-3))^2)) * (-3 * A^(-4))) + 3.6140634243986875e-5*((p0^(3)*A^(2)*T0^(-1) / (2*abs(p0^(3)*A^(2)*T0^(-1))^(1.5))) * (2 * p0^(3)*A*T0^(-1))) + 4273.089799475404*((A^(2)*T0^(-1) / (2*abs(A^(2)*T0^(-1))^(1.5))) * (2 * A*T0^(-1))),-36.52950739468335*((1/p0^(-2)*A^(-3)*T0) * (1 * p0^(-2)*A^(-3))) + 3.6140634243986875e-5*((p0^(3)*A^(2)*T0^(-1) / (2*abs(p0^(3)*A^(2)*T0^(-1))^(1.5))) * (-1 * p0^(3)*A^(2)*T0^(-2))) + 4273.089799475404*((A^(2)*T0^(-1) / (2*abs(A^(2)*T0^(-1))^(1.5))) * (-1 * A^(2)*T0^(-2)))
152171.38395002836 + 2.244943183546571e-6*(sqrt(p0^(3)*A^(2))) + 18.16885193229787*(tanh(A^(2))) + -152087.13318315818*(exp(p0^(-1)*T0)) + 114304.75922118404*(sqrt(A^(2)*T0^(-2))),2.244943183546571e-6*((1/(sqrt(p0^(3)*A^(2))^2)) * (3 * p0^(2)*A^(2))) + -152087.13318315818*(exp(p0^(-1)*T0) * (-1 * p0^(-2)*T0)),2.244943183546571e-6*((1/(sqrt(p0^(3)*A^(2))^2)) * (2 * p0^(3)*A)) + 18.16885193229787*((1/(cosh(A^(2))^2)) * (2 * A)) + 114304.75922118404*((1/(sqrt(A^(2)*T0^(-2))^2)) * (2 * A*T0^(-2))),-152087.13318315818*(exp(p0^(-1)*T0) * (1 * p0^(-1))) + 114304.75922118404*((1/(sqrt(A^(2)*T0^(-2))^2)) * (-2 * A^(2)*T0^(-3)))
-46.97908500912963 + 5.831643487615823e-4*(sqrt(p0^(3)*T0^(-3))) + 1219545.5437386516*(sqrt(A^(2)*T0^(-3))) + 1.327040704393449e-6*(sqrt(p0^(3)*A^(2))) + 9.787321862927839e-4*(sqrt.abs(p0^(2)*A^(2))),5.831643487615823e-4*((1/(sqrt(p0^(3)*T0^(-3))^2)) * (3 * p0^(2)*T0^(-3))) + 1.327040704393449e-6*((1/(sqrt(p0^(3)*A^(2))^2)) * (3 * p0^(2)*A^(2))) + 9.787321862927839e-4*((p0^(2)*A^(2) / (2*abs(p0^(2)*A^(2))^(1.5))) * (2 * p0*A^(2))),1219545.5437386516*((1/(sqrt(A^(2)*T0^(-3))^2)) * (2 * A*T0^(-3))) + 1.327040704393449e-6*((1/(sqrt(p0^(3)*A^(2))^2)) * (2 * p0^(3)*A)) + 9.787321862927839e-4*((p0^(2)*A^(2) / (2*abs(p0^(2)*A^(2))^(1.5))) * (2 * p0^(2)*A)),5.831643487615823e-4*((1/(sqrt(p0^(3)*T0^(-3))^2)) * (-3 * p0^(3)*T0^(-4))) + 1219545.5437386516*((1/(sqrt(A^(2)*T0^(-3))^2)) * (-3 * A^(2)*T0^(-4)))
-409.26565793863074 + 2.2517535204619393e-6*(sqrt.abs(p0^(3)*A^(2))) + -8.782341639560968*(log(A^(-2)*T0^(3))) + 76.38905292246955*(log(p0*T0^(-1))) + 112621.53375520729*(tanh(A*T0^(-1))),2.2517535204619393e-6*((p0^(3)*A^(2) / (2*abs(p0^(3)*A^(2))^(1.5))) * (3 * p0^(2)*A^(2))) + 76.38905292246955*((1/p0*T0^(-1)) * (1 * T0^(-1))),2.2517535204619393e-6*((p0^(3)*A^(2) / (2*abs(p0^(3)*A^(2))^(1.5))) * (2 * p0^(3)*A)) + -8.782341639560968*((1/A^(-2)*T0^(3)) * (-2 * A^(-3)*T0^(3))) + 112621.53375520729*((1/(cosh(A*T0^(-1))^2)) * (1 * T0^(-1))),-8.782341639560968*((1/A^(-2)*T0^(3)) * (3 * A^(-2)*T0^(2))) + 76.38905292246955*((1/p0*T0^(-1)) * (-1 * p0*T0^(-2))) + 112621.53375520729*((1/(cosh(A*T0^(-1))^2)) * (-1 * A*T0^(-2)))
-101.98659331984392 + 7.387493735385434e-2*(sqrt(p0^(-3)*A^(-2)*T0^(3))) + 1.5187159816283603e-11*(id(p0^(3)*T0^(-2))) + 162.37765163034007*(sqrt(A)) + 3.75439331538184e-2*(sqrt(p0^(2)*A^(2)*T0^(-1))),7.387493735385434e-2*((1/(sqrt(p0^(-3)*A^(-2)*T0^(3))^2)) * (-3 * p0^(-4)*A^(-2)*T0^(3))) + 1.5187159816283603e-11*((3 * p0^(2)*T0^(-2))) + 3.75439331538184e-2*((1/(sqrt(p0^(2)*A^(2)*T0^(-1))^2)) * (2 * p0*A^(2)*T0^(-1))),7.387493735385434e-2*((1/(sqrt(p0^(-3)*A^(-2)*T0^(3))^2)) * (-2 * p0^(-3)*A^(-3)*T0^(3))) + 162.37765163034007*((1/(sqrt(A)^2)) * 1) + 3.75439331538184e-2*((1/(sqrt(p0^(2)*A^(2)*T0^(-1))^2)) * (2 * p0^(2)*A*T0^(-1))),7.387493735385434e-2*((1/(sqrt(p0^(-3)*A^(-2)*T0^(3))^2)) * (3 * p0^(-3)*A^(-2)*T0^(2))) + 1.5187159816283603e-11*((-2 * p0^(3)*T0^(-3))) + 3.75439331538184e-2*((1/(sqrt(p0^(2)*A^(2)*T0^(-1))^2)) * (-1 * p0^(2)*A^(2)*T0^(-2)))
-128.33094575950875 + 3.731692560792583e-5*(sqrt(p0^(3)*A^(3)*T0^(-2))) + 5.5080252402362225e-9*(id(p0^(3)*T0^(-3))) + 968918.3745040034*(sqrt.abs(A*T0^(-3))) + 2.1208779917333866e-3*(sqrt(p0^(2)*A^(2))),3.731692560792583e-5*((1/(sqrt(p0^(3)*A^(3)*T0^(-2))^2)) * (3 * p0^(2)*A^(3)*T0^(-2))) + 5.5080252402362225e-9*((3 * p0^(2)*T0^(-3))) + 2.1208779917333866e-3*((1/(sqrt(p0^(2)*A^(2))^2)) * (2 * p0*A^(2))),3.731692560792583e-5*((1/(sqrt(p0^(3)*A^(3)*T0^(-2))^2)) * (3 * p0^(3)*A^(2)*T0^(-2))) + 968918.3745040034*((A*T0^(-3) / (2*abs(A*T0^(-3))^(1.5))) * (1 * T0^(-3))) + 2.1208779917333866e-3*((1/(sqrt(p0^(2)*A^(2))^2)) * (2 * p0^(2)*A)),3.731692560792583e-5*((1/(sqrt(p0^(3)*A^(3)*T0^(-2))^2)) * (-2 * p0^(3)*A^(3)*T0^(-3))) + 5.5080252402362225e-9*((-3 * p0^(3)*T0^(-4))) + 968918.3745040034*((A*T0^(-3) / (2*abs(A*T0^(-3))^(1.5))) * (-3 * A*T0^(-4)))
-49.44142850935734 + 1.2710410399255582e-3*(id(p0*A)) + 3.199868144693194e-7*(sqrt.abs(p0^(3)*A)) + 1.395933071701491e-5*(sqrt(p0^(3)*A^(2)*T0^(-1))) + 1039148.640977515*(sqrt(A^(2)*T0^(-3))),1.2710410399255582e-3*((1 * A)) + 3.199868144693194e-7*((p0^(3)*A / (2*abs(p0^(3)*A)^(1.5))) * (3 * p0^(2)*A)) + 1.395933071701491e-5*((1/(sqrt(p0^(3)*A^(2)*T0^(-1))^2)) * (3 * p0^(2)*A^(2)*T0^(-1))),1.2710410399255582e-3*((1 * p0)) + 3.199868144693194e-7*((p0^(3)*A / (2*abs(p0^(3)*A)^(1.5))) * (1 * p0^(3))) + 1.395933071701491e-5*((1/(sqrt(p0^(3)*A^(2)*T0^(-1))^2)) * (2 * p0^(3)*A*T0^(-1))) + 1039148.640977515*((1/(sqrt(A^(2)*T0^(-3))^2)) * (2 * A*T0^(-3))),1.395933071701491e-5*((1/(sqrt(p0^(3)*A^(2)*T0^(-1))^2)) * (-1 * p0^(3)*A^(2)*T0^(-2))) + 1039148.640977515*((1/(sqrt(A^(2)*T0^(-3))^2)) * (-3 * A^(2)*T0^(-4)))
