
0.15099404005510875 + -4.013610402903409e-2*(tanh(p^(3)*v)) + -2.9551298672873677e-3*(log(v)) + -1.048480385722033e-2*(tanh(v^(3)*T)) + -2.6285156382445385e-3*(sqrt(T)),-4.013610402903409e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-4.013610402903409e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))) + -2.9551298672873677e-3*((1/v) * 1) + -1.048480385722033e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)),-1.048480385722033e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + -2.6285156382445385e-3*((1/(sqrt(T)^2)) * 1)
0.15099404005510872 + -2.6285156382445402e-3*(sqrt(T)) + -2.9551298672873608e-3*(log(v)) + -1.0484803857220337e-2*(tanh(v^(3)*T)) + -4.013610402903398e-2*(tanh(p^(3)*v)),-4.013610402903398e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-2.9551298672873608e-3*((1/v) * 1) + -1.0484803857220337e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)) + -4.013610402903398e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-2.6285156382445402e-3*((1/(sqrt(T)^2)) * 1) + -1.0484803857220337e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3)))
0.15099404005510866 + 9.85043289095813e-4*(log(v^(-3))) + -4.0136104029034114e-2*(tanh(p^(3)*v)) + -1.0484803857220296e-2*(tanh(v^(3)*T)) + -2.6285156382445333e-3*(sqrt(T)),-4.0136104029034114e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),9.85043289095813e-4*((1/v^(-3)) * (-3 * v^(-4))) + -4.0136104029034114e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))) + -1.0484803857220296e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)),-1.0484803857220296e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + -2.6285156382445333e-3*((1/(sqrt(T)^2)) * 1)
0.1381908908830329 + 2.6822550094008296e-3*(log(v^(-3))) + -3.8116689727785674e-2*(tanh(p^(3)*v)) + -3.006481219441301e-3*(sqrt(T)),-3.8116689727785674e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),2.6822550094008296e-3*((1/v^(-3)) * (-3 * v^(-4))) + -3.8116689727785674e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-3.006481219441301e-3*((1/(sqrt(T)^2)) * 1)
0.21453136049993599 + -1.058031390449352e-2*(tanh(p^(2)*v^(3)*T)) + -7.041699085049392e-2*(tanh(p^(2))) + -5.4966367276436355e-3*(sqrt(T)),-1.058031390449352e-2*((1/(cosh(p^(2)*v^(3)*T)^2)) * (2 * p*v^(3)*T)) + -7.041699085049392e-2*((1/(cosh(p^(2))^2)) * (2 * p)),-1.058031390449352e-2*((1/(cosh(p^(2)*v^(3)*T)^2)) * (3 * p^(2)*v^(2)*T)),-1.058031390449352e-2*((1/(cosh(p^(2)*v^(3)*T)^2)) * (1 * p^(2)*v^(3))) + -5.4966367276436355e-3*((1/(sqrt(T)^2)) * 1)
0.20575358890459716 + -6.177359216823816e-3*(tanh(v^(3)*T)) + 5.562690617523257e-3*(log(v^(-1))) + -2.716011949956215e-3*(sqrt(T)) + -0.10057480676570171*(tanh(p^(2))),-0.10057480676570171*((1/(cosh(p^(2))^2)) * (2 * p)),-6.177359216823816e-3*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)) + 5.562690617523257e-3*((1/v^(-1)) * (-1 * v^(-2))),-6.177359216823816e-3*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + -2.716011949956215e-3*((1/(sqrt(T)^2)) * 1)
0.13819089088303294 + 8.046765028202509e-3*(log(v^(-1))) + -3.8116689727785716e-2*(tanh(p^(3)*v)) + -3.0064812194412985e-3*(sqrt(T)),-3.8116689727785716e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),8.046765028202509e-3*((1/v^(-1)) * (-1 * v^(-2))) + -3.8116689727785716e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-3.0064812194412985e-3*((1/(sqrt(T)^2)) * 1)
0.15905547024939196 + -1.5650291322300867e-2*(tanh(v^(3)*T)) + -2.6475356324280504e-3*(sqrt(T)) + -4.034014684744902e-2*(tanh(p^(3)*v)),-4.034014684744902e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-1.5650291322300867e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)) + -4.034014684744902e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-1.5650291322300867e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + -2.6475356324280504e-3*((1/(sqrt(T)^2)) * 1)
9.415660277598119e-2 + 3.2520360930093105e-2*(tanh(p^(-3))) + -2.568234617361334e-3*(sqrt(T)) + 3.022104981544172e-3*(log(v^(-3))),3.2520360930093105e-2*((1/(cosh(p^(-3))^2)) * (-3 * p^(-4))),3.022104981544172e-3*((1/v^(-3)) * (-3 * v^(-4))),-2.568234617361334e-3*((1/(sqrt(T)^2)) * 1)
0.1381908908830329 + -8.046765028202497e-3*(log(v)) + -3.0064812194412985e-3*(sqrt(T)) + -3.811668972778569e-2*(tanh(p^(3)*v)),-3.811668972778569e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-8.046765028202497e-3*((1/v) * 1) + -3.811668972778569e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-3.0064812194412985e-3*((1/(sqrt(T)^2)) * 1)
