name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test
results/aircraft_noise,0,6.1163486983003786e-2,6.860781492760926e-2,4.8173819214260886e-2,5.53613733755947e-2,2.81177521655613e-3,3.7098322889673025e-3,0.9971882247834438,0.9962901677110327
results/aircraft_noise,0,6.820202214389191e-2,7.489464223406886e-2,5.5597535036794765e-2,5.7181682325752395e-2,3.4961545891309316e-3,4.420878734074451e-3,0.9965038454108691,0.9955791212659255
results/aircraft_noise,0,6.584701201135752e-2,7.73588691974022e-2,5.190803058361349e-2,6.0679156808717875e-2,3.258879254814387e-3,4.716581321086487e-3,0.9967411207451856,0.9952834186789136
results/aircraft_noise,0,5.867410945749257e-2,7.276333486345479e-2,4.650537130448477e-2,5.7797298972110014e-2,2.5875523094494165e-3,4.172845370722141e-3,0.9974124476905506,0.9958271546292778
results/aircraft_noise,0,6.71659155899537e-2,8.254969439633819e-2,5.028501125722912e-2,6.852231336084894e-2,3.3907362041917465e-3,5.370788382657358e-3,0.9966092637958083,0.9946292116173426
results/aircraft_noise,0,6.553120268650324e-2,7.803487078521366e-2,5.3569696666592434e-2,6.1931648490355116e-2,3.227694349488616e-3,4.799373313958377e-3,0.9967723056505113,0.9952006266860416
results/aircraft_noise,0,8.073951785412269e-2,8.540098758615647e-2,6.331454046361058e-2,6.888498269170486e-2,4.899688021896287e-3,5.7482134573544055e-3,0.9951003119781037,0.9942517865426456
results/aircraft_noise,0,7.335163962838359e-2,8.076828600385857e-2,5.9254450062141875e-2,6.521115352686538e-2,4.044043113090043e-3,5.1414880968833855e-3,0.99595595688691,0.9948585119031166
results/aircraft_noise,0,8.406199163142639e-2,9.10812510481393e-2,6.775067179383705e-2,7.427702926529275e-2,5.31123448342882e-3,6.538303493411446e-3,0.9946887655165711,0.9934616965065886
results/aircraft_noise,0,6.834461611163471e-2,9.090894415155584e-2,5.2937613542786845e-2,7.252523129392859e-2,3.510789102670375e-3,6.513588656302593e-3,0.9964892108973297,0.9934864113436974
results/aircraft_noise,0,6.083151266226047e-2,7.356247234885163e-2,4.7569345950435736e-2,5.799185491244414e-2,2.7813353568963994e-3,4.265006870279917e-3,0.9972186646431036,0.9957349931297201
results/aircraft_noise,0,6.294274052148595e-2,7.758682978645412e-2,5.188871827169399e-2,6.1906229745487255e-2,2.977744430612812e-3,4.744419857393546e-3,0.9970222555693872,0.9952555801426064
results/aircraft_noise,0,6.836230609611219e-2,9.901442056222826e-2,5.397426419381491e-2,8.066357919942405e-2,3.5126067686649894e-3,7.726877049860492e-3,0.9964873932313351,0.9922731229501395
results/aircraft_noise,0,7.604203904967233e-2,7.845226874611627e-2,5.889947805491709e-2,6.233357626069325e-2,4.346139205086376e-3,4.850853022133396e-3,0.9956538607949136,0.9951491469778666
results/aircraft_noise,0,6.25705033928972e-2,7.42582539097905e-2,4.968473571187851e-2,5.890082540896666e-2,2.942628404092435e-3,4.34606850322138e-3,0.9970573715959076,0.9956539314967786
results/aircraft_noise,0,6.2452483464912494e-2,7.131069340495168e-2,5.0199605813582605e-2,5.5906858480276024e-2,2.931538153990412e-3,4.007895782735914e-3,0.9970684618460096,0.9959921042172641
results/aircraft_noise,0,6.101735544531842e-2,7.097221524315168e-2,4.8128709088981945e-2,5.5748421929895556e-2,2.7983555045968016e-3,3.969938904231847e-3,0.9972016444954032,0.9960300610957682
results/aircraft_noise,0,5.697862931321315e-2,6.684381177634835e-2,4.575667381463797e-2,5.133900782798536e-2,2.4401702045955013e-3,3.5215147877511715e-3,0.9975598297954045,0.9964784852122488
results/aircraft_noise,0,5.847524271723933e-2,6.982382300125198e-2,4.5917207061833006e-2,5.3638176222084916e-2,2.570041824614409e-3,3.842504179318726e-3,0.9974299581753856,0.9961574958206812
results/aircraft_noise,0,6.0996529959233534e-2,7.368139754070709e-2,4.8244039941619896e-2,5.810407349706427e-2,2.79644564901288e-3,4.278808112721702e-3,0.9972035543509871,0.9957211918872783
results/aircraft_noise,0,6.450505585274913e-2,8.338825067144101e-2,5.201201401957381e-2,6.342532966993863e-2,3.1274014702150016e-3,5.480457670172595e-3,0.996872598529785,0.9945195423298274
results/aircraft_noise,0,6.36758636027123e-2,7.009849396249308e-2,5.154749320355538e-2,5.53632265893285e-2,3.0475147223615047e-3,3.872794706822722e-3,0.9969524852776385,0.9961272052931773
results/aircraft_noise,0,7.163615880773119e-2,7.662691923153013e-2,5.727392157210791e-2,5.9835385219357363e-2,3.8570982882823028e-3,4.627749383064647e-3,0.9961429017117177,0.9953722506169354
results/aircraft_noise,0,8.778404493549836e-2,0.11960908490331905,7.232100599589313e-2,9.341874894621643e-2,5.791983310463322e-3,1.1275490325011066e-2,0.9942080166895366,0.9887245096749889
results/aircraft_noise,0,6.254814847823391e-2,8.613961961337802e-2,5.04510087875681e-2,6.668673868877913e-2,2.9405261210004394e-3,5.84807589868657e-3,0.9970594738789995,0.9941519241013135
results/aircraft_noise,0,5.270572389726558e-2,5.946395289781339e-2,4.251232679605033e-2,4.681519842582746e-2,2.08790959454003e-3,2.7868567954840383e-3,0.9979120904054599,0.9972131432045159
results/aircraft_noise,0,6.297708322079655e-2,7.342822854675578e-2,4.976497009778519e-2,5.939144676497414e-2,2.980994739679199e-3,4.249454692724656e-3,0.9970190052603208,0.9957505453072754
results/aircraft_noise,0,6.559161036448953e-2,8.267308511513123e-2,5.313095455712812e-2,6.353986054770686e-2,3.2336477695253316e-3,5.386856297423003e-3,0.9967663522304747,0.994613143702577
results/aircraft_noise,0,6.0857352027176286e-2,7.309964470257073e-2,4.857950817962978e-2,5.7078730516469084e-2,2.7836987110115533e-3,4.211508032939329e-3,0.9972163012889884,0.9957884919670607
