2.748164225476354972e-01 3.783671480220053285e-01
-1.399471084306438406e-01 -1.227729075146454102e-01
-2.421064452315169202e-01 -1.950781563503053984e-01
1.420177981686212565e-01 1.655157802573248571e-01
7.080625465578966882e-01 1.993733129047056130e+00
8.786930660705998264e-01 3.449200270172099181e+00
1.979993753576241300e-01 2.468066927714084868e-01
-5.657128711999865889e-01 -3.822478709256809104e-01
9.840303954833489186e-01 4.765495796307643417e+00
-9.084792641217021014e-01 -7.706022018649395511e-01
6.489776956431851929e-01 1.635986395960306705e+00
-9.134646873285874324e-01 -7.810076204450306925e-01
-2.360446244337481847e-01 -1.911076569044065643e-01
-4.579157209286512931e-01 -3.204131354215443706e-01
-4.630052670153483874e-03 -4.608714081225583417e-03
-8.710672426797727574e-02 -8.012751568090424603e-02
-6.433807251721161968e-01 -4.346571508002848305e-01
-7.830111861597137679e-01 -5.684079213787505136e-01
7.701208795197598267e-01 2.442597241247983941e+00
-9.083875152815550358e-01 -7.704127091551198347e-01
