2.144670639456325745e+00,1.850058377492057815e+00,2.297147416790812429e+02
1.097950917797368753e+00,1.777663747557090446e+00,2.670228154129365095e+01
-1.504409545420602123e+00,7.030128905023778074e-01,1.705234358537050410e+00
3.639886511679222281e-01,-1.088339875725647499e+00,4.048326185875606442e-01
-8.893028537594487304e-01,1.576103317791789138e+00,5.676493714887951292e+00
-2.688536529038953127e+00,-1.792628546308518089e+00,9.499335230856322809e+00
-2.112655959309545306e+00,-2.589552340257393226e+00,3.747100628415008572e+00
-2.424259584712661564e+00,-1.466599686841227879e-01,9.462880502039894282e+00
5.134714004251650366e-01,-2.567012578961160418e+00,1.487721900638685035e+00
-1.171457722421796577e+00,-2.445466193233776675e+00,1.407263320940677298e+00
-1.145977407015967842e-01,-2.152756157189605890e+00,1.115651001917019380e+00
1.233418863032671453e+00,-9.241572474891057709e-02,2.006957263698346594e+00
-9.576209657510244000e-01,7.678228947438481278e-01,4.482600741853072779e-01
2.379331022310823052e+00,3.894181389483994948e-01,2.835678371969932954e+01
1.699774590823182052e-01,-2.640225254674138267e+00,1.503490633664201770e+00
-2.798145859856668416e+00,-6.243628312252225143e-02,1.910286025478157867e+01
-2.330509143757834689e+00,-9.817389877996447467e-01,5.971315869125392695e+00
2.224083231114314607e+00,-8.362375280107068320e-01,1.275250850446672857e+01
-2.492956627741750530e+00,-5.727022411095448184e-01,9.118360094817109740e+00
2.091649085910648687e+00,6.880526172110945637e-01,2.192539279108919814e+01
1.561544912981327471e+00,-2.909530060511630545e+00,3.710940881465690122e+00
2.997979957395484618e+00,-1.204128633076593013e+00,3.407399935671617186e+01
-6.865472623914947725e-01,-2.057607565493217106e+00,1.018411678693613709e+00
1.943008158733194435e+00,1.444354232963236839e+00,4.260683004657369111e+01
7.618446276220893765e-01,1.360154646227254460e+00,4.108919978173578791e+00
-2.737117962815640126e+00,-5.270032040578840338e-01,1.420617106776152205e+01
1.987505774372211320e+00,1.959839841645828251e+00,6.796759036000840979e+02
-2.800146186523621683e+00,-2.270993581929761085e-01,1.776955879311116604e+01
5.202372122531522258e-01,-2.266650862248424492e+00,1.254322532021440839e+00
2.814942917166679770e+00,1.606853626942396751e+00,2.230099771134154594e+02
-9.483569726640799225e-01,-1.231637305337794475e+00,4.557696947103615503e-01
1.407406070301400192e+00,3.114938613548057234e-01,4.032169666993815405e+00
-1.577437950404347866e-01,-1.008936827477745490e+00,3.372113120116162488e-01
2.802356682057834725e+00,-9.772488161991326194e-01,2.842734794590228731e+01
-2.316364957792276691e+00,1.967944157099486446e+00,6.311900956785564176e+02
1.143488549504214191e+00,9.092237292060878495e-01,3.696086655894210704e+00
1.035167368039155988e+00,-2.047362665505628954e+00,1.593436437997233224e+00
-4.338459898594644315e-01,9.565875802874508338e-01,8.326793164837139605e-01
