1.242460402820940502e+00 1.555510707046692254e+00 2.061381622269072622e+00 1.417444902802614592e+00 1.568019167095553001e+00 4.507076908812342464e-01
2.518348870117184113e+00 -4.114174890122727746e+00 3.539546726164058299e+00 3.604948808706822660e+00 -3.887757633225190634e+00 2.218610467492780798e-03
1.928909217545290211e+00 4.642980709632256620e+00 -2.549812766779825601e+00 6.140947107252223702e-01 -4.869043037049294753e+00 7.284559362909526214e-02
4.566893343344082368e+00 3.862000779438508502e+00 4.616539028827549629e+00 3.860042250005783160e+00 -1.257884036994894927e+00 9.762737455033423664e-07
3.177172421358459786e+00 -3.867905035695455851e+00 3.119277438325507745e+00 1.392874887545083595e+00 -2.580543525265587057e+00 2.092911229663295414e-04
-2.322748052569392208e+00 -1.764439948745980757e+00 2.216875679613164785e+00 -4.037867498622368601e+00 -2.742986348690560128e+00 8.272347653705667534e-07
3.385353171653980198e+00 -4.492917170661106852e+00 1.963853356215196300e+00 1.034397264098155134e+00 1.136785990506741229e+00 6.746183435103681109e-05
-2.707978457718621890e+00 -3.121408994372281143e+00 2.941165139144096941e+00 -3.086877310093536497e+00 2.578327258799653521e+00 3.258088574553693198e-08
3.646843985932537890e+00 1.099640645862241861e+00 1.971088661609094572e+00 4.438563631407122401e+00 -1.472928343463995038e+00 2.868148940669346721e-04
9.870410439588699347e-01 3.025311454716279158e+00 1.881457987281384803e+00 -1.731925905190138337e+00 1.152921331757407408e+00 6.774149804669059582e-01
-3.210716660432776592e+00 -4.819009573089958920e+00 3.011622429204642515e+00 -4.217040377710165266e+00 3.690116696018696629e+00 3.642287283680250957e-10
3.809294674383158608e+00 -4.084218103973834779e+00 -7.186340589561845960e-01 -1.113352063471332087e+00 7.674774385313547498e-01 8.387299180813953908e-06
1.004035928888708185e+00 -1.900493809307608473e-01 -4.106280562280963053e+00 -3.404068062779774806e-01 4.830382417892579383e+00 1.185325234001928241e-01
-3.248074332410125997e+00 -2.206632051697916541e+00 -4.381214819857452092e+00 -2.820676852357419051e+00 -4.361280627607390770e+00 6.227757178099857213e-10
-3.855228307466669335e+00 2.153808602823410467e+00 5.275264213200241414e-01 1.600420600835975371e+00 -1.877763877175901985e+00 4.382753415435324348e-11
3.917173763389810048e+00 -4.350052828428745855e+00 -6.288410966282889092e-01 -4.639908119010739185e+00 7.701058002468048613e-01 4.186407255856364722e-06
4.906338070691049325e+00 2.553224316117361781e+00 4.085918922758072114e+00 -3.673754047510566778e-01 3.609222420573640733e+00 1.961950367298848652e-07
2.308634841599772614e-01 2.768950591116384530e+00 -2.136556860526295232e+00 -1.536793572739853175e+00 1.344470289516959127e+00 4.349934438874973885e-01
1.113183433315510840e+00 -2.772732221270814978e+00 9.948391677487968821e-01 4.431088338138803095e+00 4.865255153174791403e+00 3.404183350080591808e-02
5.931521246261155511e-01 -4.878651891580608080e+00 -2.316433931305399430e+00 -2.172727027038128256e+00 7.616302430204990870e-01 1.522968946904537310e-02
1.032100053766118464e-01 -4.931136833571406086e+00 1.894259619850937604e+00 1.122745170003701887e+00 -1.960482785706703091e+00 7.930114472321947439e-03
2.429206774037551142e-01 1.623637462054638547e+00 3.238209304516773912e+00 1.759017308110324862e+00 -4.525037018457811477e+00 2.864496098557096637e-01
-3.600859778147027512e-01 -2.579487292575990409e+00 -3.723061369922382458e+00 -1.632344256385903414e+00 2.877419910405365044e+00 5.824309374089198590e-03
2.181684642686304798e+00 1.831425984252873285e+00 -1.736388015287959607e+00 -2.694438460026151727e+00 2.636053814348588986e+00 1.502689317684889336e-01
-2.453438664369173239e+00 -2.658688240938627878e+00 3.137551305161338178e+00 3.788714052382321285e+00 3.539677602315746796e+00 2.378302851704532386e-07
-1.703330461848509003e+00 1.974337879267979545e+00 -8.659475112683132636e-01 2.308182510121352671e+00 3.705745833934177114e+00 4.539386317722873473e-04
-2.801073886342011487e+00 -8.526959627002401731e-01 -1.818583518209482275e+00 1.376202604219081138e-01 -2.591583884106298807e+00 4.269749373452943903e-08
-3.400730653522786362e+00 5.989467364404168492e-01 3.894026567213504819e+00 -1.739671096255576366e+00 3.862891078805475331e+00 8.067886696420903563e-10
-3.916290640135321688e+00 -5.534521467128978855e-01 -1.678647651419789000e+00 -3.839712354009683359e+00 -7.116632600431795908e-01 3.026751563379772311e-12
1.603625204177924424e+00 2.969670610625247953e+00 -1.645379490047140791e-01 -6.196728627855794258e-01 3.252758691974385385e+00 4.889788680642784824e-01
-2.772226758999885909e+00 -3.594713802240887546e-01 4.688591916785881608e+00 5.517346314357682857e-01 -7.535355957564799922e-01 7.048193176756845529e-08
1.547324612208845984e+00 2.870623009762505617e+00 -4.064170714978454058e+00 -1.179573333148645986e+00 -1.285853939832284354e+00 5.541816206409013734e-01
-3.527222405249018422e+00 3.261084117271943583e+00 1.921765237469656107e+00 3.924356148848856307e+00 1.726217564168102570e+00 7.056271806735536544e-10
-3.968831232669061126e+00 -2.647115599776065586e+00 3.940107710501330018e+00 -4.500570219183628318e+00 -3.955374627828274203e+00 6.842478191866752193e-13
