
8.514517635037186e-2 + -1.0129454309426178e-4*(id(T)) + 1.7984891274336133e-2*(tanh(p^(-1)*v^(-3)*T^(-1))) + 2.8640686016102004e-2*(tanh(p^(-3))) + 1.364349028402369e-3*(tanh(p^(-2)*v^(-3))),1.7984891274336133e-2*((1/(cosh(p^(-1)*v^(-3)*T^(-1))^2)) * (-1 * p^(-2)*v^(-3)*T^(-1))) + 2.8640686016102004e-2*((1/(cosh(p^(-3))^2)) * (-3 * p^(-4))) + 1.364349028402369e-3*((1/(cosh(p^(-2)*v^(-3))^2)) * (-2 * p^(-3)*v^(-3))),1.7984891274336133e-2*((1/(cosh(p^(-1)*v^(-3)*T^(-1))^2)) * (-3 * p^(-1)*v^(-4)*T^(-1))) + 1.364349028402369e-3*((1/(cosh(p^(-2)*v^(-3))^2)) * (-3 * p^(-2)*v^(-4))),-1.0129454309426178e-4*(1) + 1.7984891274336133e-2*((1/(cosh(p^(-1)*v^(-3)*T^(-1))^2)) * (-1 * p^(-1)*v^(-3)*T^(-2)))
0.18040744430351385 + -9.234386340274861e-2*(tanh(p^(2))) + 1.2478427917291746e-2*(tanh(p^(2)*v^(-3)*T^(-2))) + 1102.387653122714*(sin(T^(-3))) + -1.2611893175065925e-4*(id(T)),-9.234386340274861e-2*((1/(cosh(p^(2))^2)) * (2 * p)) + 1.2478427917291746e-2*((1/(cosh(p^(2)*v^(-3)*T^(-2))^2)) * (2 * p*v^(-3)*T^(-2))),1.2478427917291746e-2*((1/(cosh(p^(2)*v^(-3)*T^(-2))^2)) * (-3 * p^(2)*v^(-4)*T^(-2))),1.2478427917291746e-2*((1/(cosh(p^(2)*v^(-3)*T^(-2))^2)) * (-2 * p^(2)*v^(-3)*T^(-3))) + 1102.387653122714*(cos(T^(-3)) * (-3 * T^(-4))) + -1.2611893175065925e-4*(1)
0.18307195876117643 + -3.7844920295662995e-3*(tanh(p^(-3)*T)) + -8.917783448700554e-2*(tanh(p^(3))) + -1.464317535225738e-4*(id(T)) + 1.6034815460487722e-2*(tanh(p^(-1)*v^(-3)*T^(-1))),-3.7844920295662995e-3*((1/(cosh(p^(-3)*T)^2)) * (-3 * p^(-4)*T)) + -8.917783448700554e-2*((1/(cosh(p^(3))^2)) * (3 * p^(2))) + 1.6034815460487722e-2*((1/(cosh(p^(-1)*v^(-3)*T^(-1))^2)) * (-1 * p^(-2)*v^(-3)*T^(-1))),1.6034815460487722e-2*((1/(cosh(p^(-1)*v^(-3)*T^(-1))^2)) * (-3 * p^(-1)*v^(-4)*T^(-1))),-3.7844920295662995e-3*((1/(cosh(p^(-3)*T)^2)) * (1 * p^(-3))) + -1.464317535225738e-4*(1) + 1.6034815460487722e-2*((1/(cosh(p^(-1)*v^(-3)*T^(-1))^2)) * (-1 * p^(-1)*v^(-3)*T^(-2)))
0.2417090183634055 + -7.778392532750335e-2*(tanh(p^(-2)*T)) + -1.018438442453363e-4*(id(T)) + -7.801236105084676e-2*(tanh(p^(3))) + -4.563913736901484e-3*(log(p*v^(2))),-7.778392532750335e-2*((1/(cosh(p^(-2)*T)^2)) * (-2 * p^(-3)*T)) + -7.801236105084676e-2*((1/(cosh(p^(3))^2)) * (3 * p^(2))) + -4.563913736901484e-3*((1/p*v^(2)) * (1 * v^(2))),-4.563913736901484e-3*((1/p*v^(2)) * (2 * p*v)),-7.778392532750335e-2*((1/(cosh(p^(-2)*T)^2)) * (1 * p^(-2))) + -1.018438442453363e-4*(1)
0.13983043761980507 + -9.277213179562163e-4*(log(v^(3))) + -1.1644337284393583e-2*(tanh(v^(3)*T)) + -4.1148837148421914e-2*(tanh(p^(3)*v)) + -1.2739094911501088e-4*(id(T)),-4.1148837148421914e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-9.277213179562163e-4*((1/v^(3)) * (3 * v^(2))) + -1.1644337284393583e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)) + -4.1148837148421914e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-1.1644337284393583e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + -1.2739094911501088e-4*(1)
0.13405511456905625 + -1.5049403078245115e-2*(tanh(v^(3)*T)) + 0.5086957004139712*(sin(T^(-1))) + -3.9760734250756456e-2*(tanh(p^(3)*v)) + -7.774094160769337e-5*(id(T)),-3.9760734250756456e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-1.5049403078245115e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)) + -3.9760734250756456e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-1.5049403078245115e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + 0.5086957004139712*(cos(T^(-1)) * (-1 * T^(-2))) + -7.774094160769337e-5*(1)
-28.634392250108426 + -9.390699665977523e-2*(tanh(p^(3))) + 28.80260649934302*(exp(T^(-2))) + -7.179776931274195e-5*(id(T)) + 3.8549809403397774e-3*(log(v^(-2))),-9.390699665977523e-2*((1/(cosh(p^(3))^2)) * (3 * p^(2))),3.8549809403397774e-3*((1/v^(-2)) * (-2 * v^(-3))),28.80260649934302*(exp(T^(-2)) * (-2 * T^(-3))) + -7.179776931274195e-5*(1)
0.11431061549160383 + 2.995044567791632e-3*(tanh(v^(2)*T)) + -2.12235588083994e-2*(tanh(p^(-3)*T)) + -1.1668878876681084e-2*(log(p^(2)*v)),-2.12235588083994e-2*((1/(cosh(p^(-3)*T)^2)) * (-3 * p^(-4)*T)) + -1.1668878876681084e-2*((1/p^(2)*v) * (2 * p*v)),2.995044567791632e-3*((1/(cosh(v^(2)*T)^2)) * (2 * v*T)) + -1.1668878876681084e-2*((1/p^(2)*v) * (1 * p^(2))),2.995044567791632e-3*((1/(cosh(v^(2)*T)^2)) * (1 * v^(2))) + -2.12235588083994e-2*((1/(cosh(p^(-3)*T)^2)) * (1 * p^(-3)))
7.650895341918285e-2 + -1.0775433861031378e-4*(id(T)) + 2.7670215834996258e-2*(tanh(p^(3)*v^(-3)*T^(-1))) + 6.1937879329986165e-2*(tanh(p^(-3))) + -1.765601994197433e-2*(tanh(v^(3)*T)),2.7670215834996258e-2*((1/(cosh(p^(3)*v^(-3)*T^(-1))^2)) * (3 * p^(2)*v^(-3)*T^(-1))) + 6.1937879329986165e-2*((1/(cosh(p^(-3))^2)) * (-3 * p^(-4))),2.7670215834996258e-2*((1/(cosh(p^(3)*v^(-3)*T^(-1))^2)) * (-3 * p^(3)*v^(-4)*T^(-1))) + -1.765601994197433e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)),-1.0775433861031378e-4*(1) + 2.7670215834996258e-2*((1/(cosh(p^(3)*v^(-3)*T^(-1))^2)) * (-1 * p^(3)*v^(-3)*T^(-2))) + -1.765601994197433e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3)))
0.13983043761980501 + -9.277213179562241e-4*(log(v^(3))) + -4.114883714842185e-2*(tanh(p^(3)*v)) + -1.1644337284393493e-2*(tanh(v^(3)*T)) + -1.2739094911501272e-4*(id(T)),-4.114883714842185e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-9.277213179562241e-4*((1/v^(3)) * (3 * v^(2))) + -4.114883714842185e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))) + -1.1644337284393493e-2*((1/(cosh(v^(3)*T)^2)) * (3 * v^(2)*T)),-1.1644337284393493e-2*((1/(cosh(v^(3)*T)^2)) * (1 * v^(3))) + -1.2739094911501272e-4*(1)
