name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test
results/F05128_stat,4,1.4603732268565202e-3,4.640573573418157e-3,1.0824967276409506e-3,3.4620615751507467e-3,1.0664977093785657e-2,0.20790421691635794,0.9893350229062143,0.792095783083642
results/F05128_stat,4,1.60273468760412e-3,1.4715090172547063e-3,1.121254295096795e-3,1.086359005227446e-3,1.2845631961577545e-2,2.090479093708384e-2,0.9871543680384225,0.9790952090629161
results/F05128_stat,4,1.6664825103937823e-3,4.0627032689872005e-3,1.1474511213290521e-3,3.2766229671700774e-3,1.3887808600175645e-2,0.15934930742793643,0.9861121913998243,0.8406506925720636
results/F05128_stat,5,1.2620824665057423e-3,3.953263347298857e-3,9.264654633482408e-4,2.9788704518182722e-3,7.965401451956925e-3,0.15087992689017854,0.9920345985480431,0.8491200731098215
results/F05128_stat,5,1.9952697158108074e-3,2.3616597758831376e-3,1.322704542344909e-3,1.6782261958276127e-3,1.9908357183785527e-2,5.384614774863953e-2,0.9800916428162145,0.9461538522513605
results/F05128_stat,8,3.287293231994924e-3,3.7304951258648215e-3,2.453654058698387e-3,2.7843698301162497e-3,5.40392226886834e-2,0.1343547196098109,0.9459607773113166,0.8656452803901891
results/F05128_stat,5,1.5157913862631283e-3,4.5286095160766825e-3,1.116580683936045e-3,3.316473633886931e-3,1.1489763032559386e-2,0.19799294831567532,0.9885102369674406,0.8020070516843247
results/F05128_stat,8,1.5539611985183758e-3,3.7203280225526288e-3,1.1255690807603276e-3,2.6538800506061915e-3,1.2075706342119397e-2,0.13362337601029026,0.9879242936578806,0.8663766239897097
results/F05128_stat,9,1.547107535329302e-3,4.27987705361889e-3,1.1598035010370882e-3,3.0470551401162887e-3,1.196942271856209e-2,0.17684083623446376,0.988030577281438,0.8231591637655362
results/F05128_stat,8,1.460373210446874e-3,4.6405735174727975e-3,1.082496707857978e-3,3.4620615334177932e-3,1.0664976854109257e-2,0.20790421190349656,0.9893350231458907,0.7920957880965034
