
0.1092175695204737 + 1.6041818901444231e-3*(sqrt.abs(v^(-1))) + 58.89567331114226*(id(T^(-2))) + -3.1279223222565725e-2*(tanh(p^(3)*v)) + -1.8253337499368207e-4*(id(T)),-3.1279223222565725e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),1.6041818901444231e-3*((v^(-1) / (2*abs(v^(-1))^(1.5))) * (-1 * v^(-2))) + -3.1279223222565725e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),58.89567331114226*((-2 * T^(-3))) + -1.8253337499368207e-4*(1)
-78.46475800101956 + -9.609973666754187e-3*(tanh(p^(-3)*T)) + 2.6396558301631953e-2*(id(p^(-1))) + 78.53986682021298*(exp(T^(-2))) + -1.3950285169314684e-4*(id(T)),-9.609973666754187e-3*((1/(cosh(p^(-3)*T)^2)) * (-3 * p^(-4)*T)) + 2.6396558301631953e-2*((-1 * p^(-2))),,-9.609973666754187e-3*((1/(cosh(p^(-3)*T)^2)) * (1 * p^(-3))) + 78.53986682021298*(exp(T^(-2)) * (-2 * T^(-3))) + -1.3950285169314684e-4*(1)
0.153189921727159 + -6.382971612886382e-4*(log(v^(3))) + -7.831856694123468e-2*(tanh(p^(2))) + 68.2652208681109*(sin(T^(-2))) + -1.5530191039832047e-4*(id(T)),-7.831856694123468e-2*((1/(cosh(p^(2))^2)) * (2 * p)),-6.382971612886382e-4*((1/v^(3)) * (3 * v^(2))),68.2652208681109*(cos(T^(-2)) * (-2 * T^(-3))) + -1.5530191039832047e-4*(1)
0.11432311763147059 + 68.72688787173473*(sin(T^(-2))) + -6.330058290441989e-3*(tanh(p^(-3)*v^(3)*T^(3))) + -1.6947290180024737e-4*(id(T)) + -2.9828361528874532e-2*(tanh(p^(3)*v)),-6.330058290441989e-3*((1/(cosh(p^(-3)*v^(3)*T^(3))^2)) * (-3 * p^(-4)*v^(3)*T^(3))) + -2.9828361528874532e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-6.330058290441989e-3*((1/(cosh(p^(-3)*v^(3)*T^(3))^2)) * (3 * p^(-3)*v^(2)*T^(3))) + -2.9828361528874532e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),68.72688787173473*(cos(T^(-2)) * (-2 * T^(-3))) + -6.330058290441989e-3*((1/(cosh(p^(-3)*v^(3)*T^(3))^2)) * (3 * p^(-3)*v^(3)*T^(2))) + -1.6947290180024737e-4*(1)
8.054302878496111e-2 + 2.1520534500864004e-2*(tanh(p^(-3)*v^(-1))) + 1.3335416441158592*(sin(T^(-1))) + -1.5600828052493478e-4*(id(T)) + -1.0703146201206146e-2*(tanh(p^(-3)*v^(3)*T^(3))),2.1520534500864004e-2*((1/(cosh(p^(-3)*v^(-1))^2)) * (-3 * p^(-4)*v^(-1))) + -1.0703146201206146e-2*((1/(cosh(p^(-3)*v^(3)*T^(3))^2)) * (-3 * p^(-4)*v^(3)*T^(3))),2.1520534500864004e-2*((1/(cosh(p^(-3)*v^(-1))^2)) * (-1 * p^(-3)*v^(-2))) + -1.0703146201206146e-2*((1/(cosh(p^(-3)*v^(3)*T^(3))^2)) * (3 * p^(-3)*v^(2)*T^(3))),1.3335416441158592*(cos(T^(-1)) * (-1 * T^(-2))) + -1.5600828052493478e-4*(1) + -1.0703146201206146e-2*((1/(cosh(p^(-3)*v^(3)*T^(3))^2)) * (3 * p^(-3)*v^(3)*T^(2)))
0.3224836420806982 + -6.1040826679216245e-3*(log(p^(3))) + -1.6227681555523968e-2*(tanh(p^(-3)*v*T)) + -0.21037118085200976*(tanh(p^(-2)*T)) + 3.6259981321926163e-3*(log(p^(-3)*v^(-2))),-6.1040826679216245e-3*((1/p^(3)) * (3 * p^(2))) + -1.6227681555523968e-2*((1/(cosh(p^(-3)*v*T)^2)) * (-3 * p^(-4)*v*T)) + -0.21037118085200976*((1/(cosh(p^(-2)*T)^2)) * (-2 * p^(-3)*T)) + 3.6259981321926163e-3*((1/p^(-3)*v^(-2)) * (-3 * p^(-4)*v^(-2))),-1.6227681555523968e-2*((1/(cosh(p^(-3)*v*T)^2)) * (1 * p^(-3)*T)) + 3.6259981321926163e-3*((1/p^(-3)*v^(-2)) * (-2 * p^(-3)*v^(-3))),-1.6227681555523968e-2*((1/(cosh(p^(-3)*v*T)^2)) * (1 * p^(-3)*v)) + -0.21037118085200976*((1/(cosh(p^(-2)*T)^2)) * (1 * p^(-2)))
0.11203993699713528 + 57.04054877202781*(sin(T^(-2))) + 1.471129192708268e-2*(sin(v^(-1)*T^(-1))) + -1.9358986578641758e-4*(id(T)) + -3.0510874225077485e-2*(tanh(p^(3)*v)),-3.0510874225077485e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),1.471129192708268e-2*(cos(v^(-1)*T^(-1)) * (-1 * v^(-2)*T^(-1))) + -3.0510874225077485e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),57.04054877202781*(cos(T^(-2)) * (-2 * T^(-3))) + 1.471129192708268e-2*(cos(v^(-1)*T^(-1)) * (-1 * v^(-1)*T^(-2))) + -1.9358986578641758e-4*(1)
0.11069071227079344 + 61.881642378566745*(tan(T^(-2))) + -1.7647703197436827e-4*(id(T)) + -4.467461391237075e-3*(tanh(p*v)) + -2.6922211440003813e-2*(tanh(p^(3)*v)),-4.467461391237075e-3*((1/(cosh(p*v)^2)) * (1 * v)) + -2.6922211440003813e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-4.467461391237075e-3*((1/(cosh(p*v)^2)) * (1 * p)) + -2.6922211440003813e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),61.881642378566745*((1 / (cos(T^(-2))^2)) * (-2 * T^(-3))) + -1.7647703197436827e-4*(1)
0.10927910568036978 + -0.5480280227762298*(sin(v^(2)*T^(-1))) + -2.9839281074691144e-2*(tanh(p^(3)*v)) + 70.49652803499136*(id(T^(-2))) + -1.7428978438257126e-4*(id(T)),-2.9839281074691144e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),-0.5480280227762298*(cos(v^(2)*T^(-1)) * (2 * v*T^(-1))) + -2.9839281074691144e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-0.5480280227762298*(cos(v^(2)*T^(-1)) * (-1 * v^(2)*T^(-2))) + 70.49652803499136*((-2 * T^(-3))) + -1.7428978438257126e-4*(1)
0.10921756848911261 + -1.8253336886549275e-4*(id(T)) + 1.6041818500381992e-3*(sqrt(v^(-1))) + 58.895676577392976*(sin(T^(-2))) + -3.127922308778481e-2*(tanh(p^(3)*v)),-3.127922308778481e-2*((1/(cosh(p^(3)*v)^2)) * (3 * p^(2)*v)),1.6041818500381992e-3*((1/(sqrt(v^(-1))^2)) * (-1 * v^(-2))) + -3.127922308778481e-2*((1/(cosh(p^(3)*v)^2)) * (1 * p^(3))),-1.8253336886549275e-4*(1) + 58.895676577392976*(cos(T^(-2)) * (-2 * T^(-3)))
