-7.097642836868178762e-02,-6.627095167764401884e-02
-3.585901331910116063e+00,1.285086657017159553e+02
-7.986680659733842447e-01,-2.633653244889094802e-01
-4.430097079367360635e+00,3.134221011924769869e+02
-3.710858071956322224e+00,1.485851373525730139e+02
-4.654063167972254611e+00,3.853665860195106916e+02
-2.763194869719894697e+00,4.207135852235550288e+01
3.175837268517877732e+00,1.470193244579880343e+02
-2.101072627180884389e+00,1.252610030499309346e+01
3.826660847629119289e+00,2.889322725483655745e+02
2.767099575593467975e+00,9.023837824426973953e+01
2.532498900328410407e+00,6.632199195225031474e+01
9.724520643141030263e-01,3.732005577564881715e+00
-2.790151442993206388e+00,4.387898771589433977e+01
-6.403287915505817551e-02,-6.017840604995464138e-02
-2.765578066931864143e+00,4.222889549267481613e+01
8.764165534874033270e-01,2.907690109414459823e+00
1.020403530217294019e+00,4.208240986296120312e+00
-2.578386387861353324e+00,3.112529972830539648e+01
-3.172405842687195943e+00,7.625144968160971359e+01
-3.122302475030609425e+00,7.122642304351685993e+01
-1.926538734170683220e+00,8.410179537071847733e+00
2.050440117068159651e-01,2.574753511898514313e-01
2.080045754305284156e+00,3.412552593186219241e+01
2.581709920198922426e+00,7.087985553091009194e+01
-2.307509375683571839e+00,1.908188686796176370e+01
-2.747838019767377737e+00,4.106668063614083053e+01
2.663008757280673322e+00,7.893067135951775981e+01
-1.600176337499651602e+00,3.419523143583014679e+00
3.500510239021327408e+00,2.087978613195827222e+02
1.362303359673852299e+00,9.190687448222817579e+00
2.307656936701522277e+00,4.828047084961416147e+01
4.969250396349247367e+00,7.621370819100239942e+02
-9.273652755675509951e-02,-8.486004295029343780e-02
-4.316167343094479136e+00,2.809567929737168015e+02
-1.712159141617208835e+00,4.793781545593487792e+00
1.229419825450791315e+00,6.883678890127165495e+00
-4.004136756896048865e+00,2.048908583792105560e+02
-4.501912417639863051e+00,3.352840949683388772e+02
-2.781748014835971006e+00,4.330940080709112294e+01
1.214131647439318229e+00,6.651034747420863091e+00
-1.322110361061374029e+00,1.170267941923843757e+00
-4.361738347075482025e+00,2.936235383271129535e+02
4.252958807416559850e+00,4.264300787143799312e+02
1.007843105587181931e+00,4.079048615024301938e+00
-2.781471521220755250e-01,-2.163149285390825738e-01
2.954344135185410281e+00,1.136490396722595335e+02
3.465255006497290680e+00,2.012758806812162504e+02
-9.977005156384688433e-02,-9.071002239846413795e-02
-2.302330743033580429e+00,1.889207486105181033e+01
-3.988096980055305885e+00,2.014528683954535495e+02
-4.755822852461299100e+00,4.218627195120095053e+02
-1.781980013578984057e+00,5.818379674006866509e+00
4.108660544589920249e+00,3.753196757315402579e+02
-4.765537659376896329e+00,4.254777472457028580e+02
-1.372171068359361534e+00,1.472222434690531045e+00
4.400232756859745464e+00,4.838487152395878184e+02
4.518543065716462692e+00,5.340552535732074375e+02
2.698506682306080151e+00,8.265742981390535249e+01
4.413953711657718770e+00,4.894807422976248290e+02
-3.446757747466798527e+00,1.086231221272994532e+02
-2.267482826487726477e+00,1.765058145168344694e+01
-1.891257668520982538e+00,7.714738136270245406e+00
3.374378873547440705e+00,1.828338013858053159e+02
-2.564895181489691645e+00,3.041927526099096113e+01
3.251232848141636822e+00,1.599247416369000234e+02
-2.907875346663773009e+00,5.245915118967253932e+01
1.804272951599186214e-01,2.199146992514978693e-01
4.327950697667027669e+00,4.549828845937089454e+02
-1.368381815264652079e+00,1.447974110297529204e+00
-1.852655310732469474e-01,-1.561230515321618828e-01
-1.331795997564906298e+00,1.225646682103777696e+00
1.942752809087905597e+00,2.729480433699980679e+01
-2.060242240297709415e+00,1.145606850762276352e+01
-3.430205885046281544e+00,1.064213402609174750e+02
-3.105628504464793771e+00,6.961037930717839117e+01
1.086570710739902523e+00,4.943952170074680907e+00
4.661563000014034230e+00,5.998885581884380827e+02
1.033397526636191444e+00,4.345316715456871925e+00
-3.707451243104540328e+00,1.480084821161690058e+02
2.276358736493736323e+00,4.610496976292729698e+01
3.370756183931630900e+00,1.821262574761942119e+02
4.535168515214419216e+00,5.414136323520139058e+02
-2.779399102859128945e+00,4.315117949531266817e+01
-1.686894893435253451e+00,4.455988327415774108e+00
1.756317873114296546e+00,1.977368148187942865e+01
2.913688943429349365e+00,1.082123009912981217e+02
-4.059826559390808498e+00,2.171701685263092259e+02
-4.083133270472178111e+00,2.224697660573181963e+02
-8.354818532986918456e-02,-7.710235281725737189e-02
-4.330641636503457903e+00,2.849346398210367397e+02
2.845498457280779547e-01,3.951139838218183931e-01
1.041233754631992525e+00,4.429693195078323598e+00
-1.624012863642645410e+00,3.686177067035758537e+00
-9.543148606001983225e-01,-8.330344757574581482e-02
3.871472387134508253e+00,3.015356446456459594e+02
-1.287304351707625472e+00,9.827429134676051170e-01
2.219167236753477823e+00,4.232531235955199378e+01
-4.113039681630761280e+00,2.294114885093633802e+02
-1.693687405431751891e+00,4.545151000864174229e+00
-8.034410155992421920e-01,-2.598659598319394970e-01
-9.032368594252915273e-01,-1.587042023561773263e-01
-2.954949260559696089e+00,5.621799493750648224e+01
-1.886236957526958857e+00,7.619209813251147878e+00
-2.262408124348420646e+00,1.747491307216430556e+01
-4.969756891319766723e+00,5.069983579012225618e+02
-3.549689260487249864e+00,1.230908818473479016e+02
-4.470565347604823714e+00,3.256052517949792104e+02
-2.169472122168775385e+00,1.447845052261382826e+01
1.299023990742373513e+00,8.026075151631699711e+00
-4.405309547142177706e-01,-2.942939803064777426e-01
1.310007090036393151e+00,8.219316134519548456e+00
-1.867013467567169016e+00,7.261182009686752536e+00
3.777254888953757828e+00,2.755034419052681187e+02
-1.403541753857408203e+00,1.682131515940577415e+00
2.340113391421469125e+00,5.061901810061905849e+01
-1.895580459511176930e+00,7.797665096372005777e+00
-4.211954983089586158e+00,2.535337882685696513e+02
4.774443846853142048e+00,6.560310472713481431e+02
4.382352160425549314e+00,4.765829083813344482e+02
-1.341021184674530353e+00,1.279726429007777000e+00
-4.933989691057948157e+00,4.919386810022967325e+02
2.035279869614595505e+00,3.176769511142111568e+01
2.467452075787583965e+00,6.064604635147285450e+01
3.031043050453842369e+00,1.244701779346517867e+02
-1.421261292201685400e+00,1.808131770199613353e+00
3.332189933848658470e+00,1.747221012268724962e+02
-2.915547346640408044e+00,5.305858049799162757e+01
4.009603831333881985e+00,3.430160677343547491e+02
-2.751480697480657156e-01,-2.145406277481057833e-01
-4.917202700856920572e+00,4.849875680296123051e+02
3.447120455098112046e+00,1.974877692033754499e+02
-2.950091901620262025e+00,5.582111995253328729e+01
-4.272753768356869486e+00,2.692755084856311782e+02
-4.798488698434137056e+00,4.379127975954673389e+02
4.910961292907815690e+00,7.291245867881777940e+02
-2.554950222472440746e+00,2.990648088914380054e+01
-2.757717258494045698e+00,4.171092822725550064e+01
2.983597606249897893e+00,1.176880212578093960e+02
2.585582875036256389e+00,7.124847850728069432e+01
2.177036629263921164e+00,3.969731625151574406e+01
-4.390656092273186317e-01,-2.937658653507984052e-01
-1.850588446843145718e+00,6.964837013912568153e+00
-9.574256021638767322e-01,-7.812670124711940112e-02
2.658530974894562249e+00,7.846986072768220311e+01
-3.253376413934877753e+00,8.492660844488774785e+01
-7.432760122627177779e-01,-2.962352743109628594e-01
-2.289726291980289652e+00,1.843587608285605839e+01
4.655491255897940661e+00,5.969752263499572109e+02
