-2.441797173593417192e+00 -1.125820827556602843e+00 4.043418307451963400e+00 -1.895651838032001990e-01 -3.809439537814517607e+00 9.151971994466905069e-02
-3.504129057449705265e+00 2.153076281030631201e+00 -4.966415528859753792e+00 4.935922086097537687e+00 3.833473204095120934e+00 8.626101577191386260e-02
-1.676127332359111932e-02 -2.150065891812301899e+00 4.671911525091548611e+00 -3.267041486403243766e+00 4.994954584086363170e+00 1.153735641021329944e-01
-1.466343668357502850e+00 2.521551827744117347e-01 4.713372030970175430e+00 -1.378846410249556786e+00 -4.048310521896455683e+00 9.588877112654052570e-02
1.074601037569204109e+00 3.384432490409428951e+00 -4.390872527297124073e+00 -2.479321152610802770e+00 1.941081465568102793e+00 1.056811937900278137e-01
4.824329087223674151e+00 2.399062566624873938e+00 -2.025190329795298894e-01 2.946240866950654791e+00 4.037790365947985904e+00 4.993675644136896796e-01
1.335757960894791374e+00 4.542809725924177755e+00 -2.060414656208915396e+00 4.623795210488514940e-01 -5.478116180583025852e-01 1.825342308147974713e-01
-3.434445505476707794e+00 -7.819402419145129457e-01 3.190844852361317763e+00 2.726630424122392427e+00 -4.076192070031014580e+00 9.018042662551738198e-02
-4.016481806435403534e+00 -3.114645454006541581e+00 -2.938313474905203115e+00 -3.880664496759994364e+00 4.877069462492915619e-01 5.538980672882558992e-02
-4.868325935241522018e-01 -1.512523961309741871e+00 -4.593985615201780170e+00 2.551864638016796860e+00 1.447085120178428497e+00 1.022475426125795811e-01
-1.559314131257862890e+00 -3.656946475676559061e-01 -3.511653362354286934e+00 -6.394141401772843736e-01 -1.272064787435258637e+00 9.007974459260978395e-02
4.875747966677355549e+00 -4.188975138907470530e+00 3.549126091848007647e+00 -1.750797141046188443e+00 4.808767581589920681e+00 1.158170847267390863e-01
-1.687139819515912631e+00 -2.690616554915244762e+00 -4.362795762255535337e+00 -4.899106665321038889e+00 1.977893820956511561e+00 5.649597977223166922e-02
1.122106586133789108e+00 -1.767746704228103649e+00 1.691539037078733543e+00 -4.241304170621815750e+00 -2.928425121451505575e+00 8.295129223062426560e-02
-3.543295404210659250e+00 -1.460276669033321539e+00 -2.175563248408274308e+00 3.016165246309878256e+00 -4.925740035280901097e-01 9.372635857929521863e-02
2.916312654775110147e+00 -1.827747789267917256e+00 4.834465829866715580e+00 8.802361439549226674e-01 4.380816856398181969e+00 2.626086889826370618e-01
-3.737132576966957220e+00 -3.243779702682907384e+00 -1.799543724812843415e+00 4.434189451488849798e+00 -3.123796693931054413e+00 6.580369696584811856e-02
4.425336234083387055e+00 4.833447242608347239e+00 3.200836708745883996e+00 3.160355910685979097e+00 9.849522578385085936e-01 6.887252045116502019e-01
-4.532254645464687925e+00 -2.854476819756585293e+00 -4.345841044459137770e+00 1.611573304209098723e+00 -2.690763335471610063e+00 5.426417209786248835e-02
-4.309110567309685891e+00 -1.872270361363850277e+00 -2.867213870777876039e+00 4.046759499504068103e+00 2.028339775166924319e+00 8.429844984235392025e-02
1.499014168426043625e+00 -5.377860512169299056e-01 -4.642657856406096073e-02 3.246426599248618317e+00 -4.592706235602629583e+00 1.152611296308439226e-01
1.941572700918781536e+00 1.745229601398077257e+00 -3.577997799108763033e+00 -2.013692520355441218e-01 -1.473518025185216462e+00 1.231134392726572074e-01
-1.353989929540924120e+00 2.522968263027012270e+00 -1.938623439350997124e+00 -1.165770096813694146e+00 1.666317529454632407e+00 1.476949140476541411e-01
-1.308100519126811356e+00 -3.731691162370617043e+00 -2.933093810082398001e+00 2.998218796501389782e+00 -1.812686152194407097e+00 7.859228682295495150e-02
2.056831092176016007e+00 4.947042454367482023e+00 5.501275237170810684e-01 -2.916697321072760918e+00 2.095465855222172991e+00 1.941449522008828477e-01
-4.208808318698102013e+00 -4.706417853870600965e+00 -4.368405498941626774e+00 -3.672100462895816264e+00 -3.265950296054557001e+00 3.930381146016422023e-02
-5.862655922515163098e-01 1.491468229389485423e+00 2.504800380782093328e+00 2.728861246042498578e+00 -4.204699075206481673e+00 1.381914125461578269e-01
-4.461552816218289585e+00 -3.581755049109975886e+00 -4.029356238178235294e+00 -2.907628769772241384e-01 -2.515176285723497163e+00 5.137362573046741487e-02
-2.350365360726920372e+00 -2.615442929193763089e+00 1.861004639359712165e+00 4.576877545378579271e-01 -2.671000000604804026e+00 9.516512463608058081e-02
4.115636463411043167e-01 -4.091438668560162029e+00 3.328918078136743119e+00 -4.088391180126573765e+00 -1.524804786413956670e+00 7.529222410868152693e-02
3.517596872705832212e+00 2.782518650882162881e+00 3.872621627679214029e+00 -2.610292377534646491e+00 4.003077186572266299e+00 2.593480879195710354e-01
3.187472724807635771e+00 3.022711614311925032e+00 1.196743263297812554e+00 1.998968818010034454e+00 3.176706581525618134e+00 1.072882479494993602e+00
-3.863773200911371219e+00 -2.821712325368635810e+00 8.160336931819278661e-01 3.258855613180749344e+00 2.738352084730262703e+00 1.100002411133999825e-01
4.186078321830091653e+00 3.863258071115041048e-01 1.094817136559244730e+00 2.010480068794954889e+00 -6.940188342652717779e-01 3.175336913575125264e-01
-1.777843025700522883e+00 1.898737109624689445e+00 3.664808541881024340e+00 2.507530912538529222e+00 1.796208544458595568e+00 3.207783468472316102e-01
-2.099608786032280072e+00 2.916261475908471290e+00 -1.510454315657096203e+00 4.167917134020459713e+00 3.264184208789661312e+00 1.894260708890239397e-01
2.644312637833778012e+00 -4.031283091700648136e+00 -4.706185586265707599e-01 -2.732285261785343256e+00 1.308746151478988651e+00 9.772297408496422033e-02
-3.274369440242067775e+00 -4.647966493246337372e+00 4.439666343499887091e+00 5.935840112862003082e-01 3.663015237647435640e+00 8.995866157867644930e-02
-3.788135993844442773e+00 8.662538167605235984e-01 -2.464288488867586224e+00 -1.630446801617191355e+00 -8.625397896726116898e-01 8.206787208802317213e-02
-6.987297024147300917e-01 3.229613581737242001e+00 2.990834682186543247e+00 -3.494228419609858527e+00 4.331357614265112232e+00 1.595381722820473913e-01
-3.440683019131708598e+00 3.663716430889136788e+00 1.813803919427633637e+00 3.047773295713360753e-01 -1.588178450560010724e+00 1.304706589781003123e-01
1.584815391965229026e+00 3.725242980166717288e+00 -3.479434732574881117e+00 1.201201468359387903e+00 8.405920362043053373e-01 1.741841096368667297e-01
-1.389533180247012112e+00 3.106968383682229273e-02 -5.231762839703364421e-01 -3.254738573240655519e+00 -1.287130745660841846e+00 9.709061699873856865e-02
-2.860347655551477075e+00 4.642965409999987969e+00 -1.663248053694188489e+00 1.727354400019478931e+00 -3.322846304451477550e+00 9.488844973130612648e-02
1.408627360532474171e+00 9.813147226931473455e-01 9.824555455789898417e-01 -4.732443600931621752e+00 -1.558546742580068312e+00 1.038971021741097872e-01
-4.588754216276904607e+00 -1.258801404400529123e+00 -2.731887766311094978e+00 -4.679731694090301097e+00 2.238801654821870102e+00 5.775712257864761695e-02
-2.170879933728588895e-01 2.654267500486239939e+00 4.812718697371337839e+00 -3.021143520027014251e+00 1.357084013193924577e+00 1.732847658892753828e-01
-3.480866470784960143e-01 1.125102974370740583e+00 -1.261767894961050018e+00 1.621502411089334572e+00 4.992417403616213889e-01 2.171947142381146501e-01
-2.022262507391702435e+00 5.765309222745020890e-01 2.301526242250414356e+00 4.321241058506497978e+00 -1.616955203196230872e+00 1.676554371369626262e-01
1.846877558420318977e+00 3.790515543199253656e+00 4.494439073975240007e+00 3.974486422502415905e+00 -3.724484993174970171e+00 1.806479883387986929e-01
-2.958048177802949041e+00 1.937980655697026044e+00 -2.747368092092404623e+00 3.096909898407867345e+00 -2.029212132314372141e+00 1.000391859864764033e-01
8.441888973274984664e-01 1.515963328230453655e+00 1.289376456131451576e+00 2.412285368550159070e+00 2.044599357670668027e+00 6.236623169173427517e-01
2.223333853509333657e+00 -4.898899515711435448e+00 2.638656737837150601e+00 -3.763125543755441171e+00 4.070092434110394564e+00 8.694793449372911764e-02
2.591971306370460582e+00 1.425125301393582511e+00 1.904334187487844332e+00 4.316946044449728959e+00 -4.423080123711340406e-01 4.458109513079465125e-01
6.618686308499599491e-01 -1.332885465706252770e+00 1.456416232047451409e+00 -4.209147107093605733e+00 -1.760662814056618508e+00 9.410957086519765313e-02
4.261372113875154355e+00 -4.871668828749986524e+00 -2.102385408192009031e+00 -2.504317086837886119e+00 5.170607173250125754e-01 7.630613554435929091e-02
8.004467828314592026e-01 1.323291035211696887e+00 4.094422813270206518e-01 -2.487669900957136804e+00 -4.107424275848988060e+00 1.000096235457046817e-01
2.949582197430630437e+00 -3.717595125962203095e+00 -2.854786498205114320e+00 -3.749906158803557599e+00 -1.802943614930017091e-01 7.138642460348229579e-02
7.365567910409396291e-01 -2.461573927203950518e-01 4.447106920414455544e+00 -1.890818590302330016e+00 3.404356723129506435e+00 2.134998415277309936e-01
-3.026961817899302964e+00 1.844293748402012767e+00 -1.194296687405809188e+00 4.611216061027752389e+00 -7.294308746172326607e-01 1.302817487268486396e-01
-3.230469215485114454e+00 -1.234622801052065455e-01 -1.238629429824944506e+00 -3.104978508590207298e+00 -7.696872099971328041e-01 8.128624297427190781e-02
3.462750790787342936e+00 -1.343973460038117018e+00 4.155420686940146879e+00 3.909278063754760169e+00 4.766859752766190894e+00 3.405087532641873915e-01
-3.515018257038831084e+00 -2.897568641289210767e+00 3.838110988134289414e+00 3.750544526960691627e+00 1.537739242285463881e+00 1.167805029676360629e-01
4.332575315048721620e+00 -2.699631529249520767e+00 4.553136549248028686e+00 -2.329590830134184110e+00 -3.293301405905193491e-01 1.232092046009220926e-01
-1.335837567837143691e+00 -1.309503871828012755e+00 -4.592140277243722757e+00 -4.113672553049600111e+00 2.502192938809408851e+00 6.628484207510591808e-02
-3.050212699391814386e+00 2.499527485519049463e+00 1.500040046939446370e+00 -2.969829549838797433e+00 2.128692702177536589e+00 1.242182517365454930e-01
7.365989820022260659e-01 4.927605569823445109e+00 4.147334685939901178e+00 2.488744232015207558e-01 -3.603684020135200505e+00 1.507559835335146037e-01
-4.587572841640161769e-01 -3.723807112088900695e+00 -1.748156130125035901e-01 -4.246970511385650404e+00 -4.806649525742358264e+00 5.384612169047574282e-02
1.262590964865877297e+00 -3.401403127288110895e+00 3.032961306527630185e+00 3.153680245348310152e+00 -4.340262605842523769e+00 9.718105802781469571e-02
-1.516232479980634817e+00 -3.090491372112520452e+00 -4.506274219732828712e+00 -1.361525135756154192e+00 -2.551494341230085006e+00 5.928505148549424730e-02
4.069175856268758551e+00 4.596811131146054663e+00 -2.328609923563483619e+00 -1.474850045539249699e+00 -1.240036188046850008e+00 1.331749149823695522e-01
-1.103525160625402624e+00 -2.861260854214235039e+00 2.179897398942252984e+00 3.943327171486600946e+00 7.735509974857333049e-01 1.594570623914909058e-01
2.576435638923079807e+00 -4.988572948123173312e+00 -1.506749592700758811e+00 3.226719425937204733e+00 2.214648790704766057e+00 1.111411505551593570e-01
2.617089024849214240e+00 -2.269092932354983549e+00 -1.692275459685127714e+00 2.372646705588068450e+00 4.633092911402592051e-01 1.619281574815157609e-01
2.653092812477364504e-01 -3.153660592386589023e+00 -8.415837652658497703e-01 7.406175760063486990e-01 1.306311600370939630e+00 1.368415358243962598e-01
-1.223872959904123370e+00 -1.324461725443516258e+00 -2.337797778511863100e-01 -1.971304169839124043e+00 -3.554327085516103324e+00 8.356140559640901078e-02
1.163800551636081870e+00 6.003767310068326424e-01 -2.287901666378152399e+00 1.428239251392279030e+00 3.182200761050902216e+00 2.242386094403717722e-01
2.346881348367353404e+00 3.871811380196083618e+00 -3.720830010701561275e+00 4.976344362423416712e+00 4.131513377362228567e+00 1.768583199822723884e-01
-1.937237799518945813e+00 1.249344360973272394e+00 -4.109983239604710015e+00 8.997485824118367503e-01 -9.287076946099404040e-01 9.723958777726438019e-02
-4.142980301853175007e+00 2.485086317694897851e+00 2.810883967925406068e+00 1.821015612450961108e+00 -1.797101214877868891e+00 1.238769734484847646e-01
-2.206654596468160534e-01 2.942699005592689154e+00 4.474951534978657719e+00 -2.130760664884459921e+00 3.287688454567394558e-02 1.898254470767899715e-01
-3.369800199039300281e+00 -9.703585042357865120e-02 -2.796204531198038801e+00 4.642421858360700426e+00 3.083212578892956302e+00 1.093297092330882403e-01
3.813100880968027795e+00 1.265986608043187189e+00 3.587319633409657982e-01 8.537355344005250757e-01 -4.660680132116344687e+00 1.266837801387287465e-01
-1.713076129991044638e-01 -4.135710824551558140e+00 -4.359583872143452332e+00 -2.633067646112338345e+00 1.893252133031743334e+00 6.531875849207437190e-02
3.291497570934666328e+00 7.285663978985255085e-01 3.967720081446657332e-02 4.731537843810771804e+00 4.703424209461459782e-01 3.520471842499877102e-01
-2.982231943070382307e+00 -3.601540217256371523e+00 -3.102606255539228641e-01 -5.771376991094552267e-01 -3.536607091698318328e-02 8.522633888917759137e-02
-9.139068722050183169e-01 7.876892585275596659e-01 -2.443743433118061859e-01 -7.621121470950917853e-01 3.768074750029736464e+00 1.980889278392261588e-01
-6.313130904916786079e-02 6.293639208264973917e-01 -1.150769748375370938e+00 2.889754250242273059e+00 -4.601904544531486785e+00 1.052269540960851096e-01
-9.150766591015502271e-01 -8.108689828779302999e-01 -2.498979739809662703e+00 -3.934018344988815308e+00 4.478850264845959828e+00 8.668746319251240118e-02
-1.580333775866495927e+00 -2.621421244450581334e+00 2.109638594697793579e-01 4.860704664084746440e+00 4.690769610229752473e-01 1.329321438126728205e-01
1.070448520273963311e+00 1.515011982101098553e+00 -4.072337667742901957e+00 -3.003840941808785026e+00 -3.280853156736921683e+00 7.329146195619740123e-02
3.238183376724807161e+00 -3.694933008869136781e+00 -3.520749936775310118e+00 1.646310969746047626e+00 2.489889579738000513e+00 1.058293721238654506e-01
2.588216460677362996e+00 -1.548561100447071404e+00 3.374705063780048420e+00 -3.561756215023947902e+00 5.773563283987517281e-01 1.334663999791383115e-01
1.218926978941975214e+00 -3.649707273835631760e+00 1.814014209129762634e+00 2.186009265608631402e+00 -1.745088231411010327e+00 1.299109025423044184e-01
-4.807652479253182065e+00 6.710267703392851502e-01 2.129794014159457127e+00 2.029966375239256493e+00 -2.667167284568845442e+00 9.505833335393938655e-02
