-3.065517837462188311e+00 3.675756079981299607e+00 7.343854264429847678e-01
-1.011598443849346385e+00 -1.463480542414652419e+00 -6.308624354756986463e-03
3.496915157941328900e+00 -2.482905329004294614e-01 -2.862835950612443447e-01
-3.205540692248707302e-01 -2.309463363789997281e+00 -1.128254430186037549e+00
-4.886441879684295664e+00 -1.682664622476439664e+00 1.290170966507336869e+00
-4.085555274770104717e+00 4.021605997005295308e-03 8.099050338450625164e-01
1.497273926828448509e-01 -3.223824291183863266e-01 2.529120109670854322e-01
-4.891787143790127246e+00 4.191775650772095574e+00 2.634557200326914650e-02
-2.351204252329026634e+00 -4.088893294691933633e+00 -1.558035065207902470e+00
-3.850859392233560996e+00 -1.629693210174114615e+00 1.118098575224113711e+00
-1.508054339524182996e+00 -2.591162154018270769e+00 -5.803109543574452855e-01
3.642927329439404005e+00 3.834053391945843714e+00 3.651688866050384896e-01
-4.229528452960766849e+00 1.524987666964458199e+00 1.614085076762379334e+00
7.576852509752605158e-01 5.294697630117104481e-01 9.639224779956656608e-01
3.625218673997924412e+00 -3.255180507907683207e+00 -1.386296926101532767e+00
-1.516171734914607327e+00 2.699577110260131363e+00 -1.545978561318578359e-01
-4.501187636441120077e+00 -2.820644733995934850e+00 1.972576675476688912e+00
-2.194095662978154948e-01 4.827275022609855526e+00 -1.184207499690325793e+00
3.899930817180246478e+00 1.503515797251994357e+00 8.368064619918380576e-02
-2.647358451394468126e+00 -3.616479561478630700e+00 1.604683721357452741e-02
4.632328823086448111e+00 -2.183788981489898084e+00 -1.995198635496779893e+00
4.893782335200196343e+00 -2.256268019209532127e+00 -1.912866314114851196e+00
3.446839830765922486e+00 -3.954118779637973091e+00 -2.276855647954384443e-01
-2.105153524908786267e+00 -4.577404558694109227e-01 -6.525995706800375995e-01
3.040211397762748291e+00 1.340617990801707293e+00 1.075674948509505402e+00
-8.347004501712422808e-01 -3.264970805435474244e+00 -1.685328087872306035e+00
-2.751259850686253117e+00 3.157078688494248553e+00 -8.966617100474778557e-01
8.897541782582596426e-01 -3.280178604891919036e+00 -1.953634015455220085e-01
1.404447138303019926e+00 -2.205649697989777724e+00 -2.198298266318898797e-03
-1.063387405844393729e+00 -1.206551764007469885e+00 1.193849546095696601e-01
-1.162629363903282531e+00 4.032725720334221720e+00 -1.444719701540814860e+00
-4.358897070459413214e+00 -1.581468963218942925e+00 1.535804978668275034e+00
-2.252590346887790584e+00 1.408493757605048025e+00 1.394540526595762220e-01
8.062338557976920228e-01 3.822056807223857433e+00 1.612822349108278264e+00
-1.119062076384106597e+00 -4.518104167993542752e+00 1.002834780227324085e-01
1.162321584227159477e+00 3.952110164812394189e+00 1.006399637503605726e+00
3.934440375273615231e+00 3.718319710109001974e+00 2.395920185302407024e-01
4.964281549261658100e+00 -1.666512555043731858e+00 -6.121204540826912233e-01
2.174064112857006847e+00 1.360487900795393834e+00 1.784505307833415211e+00
2.623590815892793415e-01 -2.476058712756704416e+00 1.076293752186218977e-01
-6.772522633945241566e-01 4.249153440421734373e+00 -1.339992952301486184e+00
-4.590921447438929270e+00 2.974121345495284174e-02 9.935164248887168315e-01
2.992048632034060240e+00 -8.012811929078553774e-01 7.478269817478034875e-01
-1.744144658398061321e+00 -4.342650696920125952e+00 -9.759537345007166520e-01
-3.605301228050328266e+00 1.310015094889411813e+00 1.436724378437556737e+00
4.084612822799817522e+00 4.827888791400772206e+00 -1.777392619131254792e+00
-3.150649413262579301e+00 2.077779285132913323e+00 -9.138543926154457653e-01
-3.477560801881206309e+00 2.078549504727505770e+00 -5.944554899995311281e-01
-4.486643453987635866e+00 -3.811740400052548772e+00 1.898698701055417271e+00
-4.822750165436447745e+00 -3.210061655223196198e+00 2.233572943458512761e-01
-4.213102418992916931e+00 1.770892142145532588e+00 8.834580254433881397e-01
8.148267327340450450e-01 -1.926360009333463186e+00 1.885892364567486323e-01
1.896664589012061697e+00 1.343963842784231311e+00 1.919784342342766514e+00
3.656762486917111588e+00 -3.758332187093247345e+00 5.072440752726778967e-01
-2.439338165007955084e+00 7.517236949280636793e-01 -1.104498051466086261e-01
4.846625604165472723e+00 1.582234270110896013e+00 -3.953114205058635422e-01
-4.987103785460145211e+00 -2.364045599202013737e+00 3.225214688226549775e-01
-2.649731795101497589e+00 -4.572804472567209899e+00 4.099771628667377432e-01
4.755178048600201990e+00 2.769720618794874412e+00 -1.571512242409101034e-02
