8.526087132618721531e-01 5.390959247354464301e-01 9.176297420542315342e-01
8.324750466310566477e-01 4.980903824941178559e-01 9.127202219247322335e-01
7.177975909115730246e-03 9.263576478784117940e-01 1.032502358427689858e-02
1.194962453428901616e-01 6.126724494532362897e-01 2.720948828406238307e-01
9.810487338579142458e-01 5.498531644115998152e-01 9.895347268764872473e-01
4.370778202879562757e-01 8.070430669933598145e-01 5.127615435262642407e-01
2.712343459780016675e-01 7.998062943119941259e-01 3.521968849866357054e-01
7.867017493300758613e-01 3.738051363673334793e-01 9.142254063097198236e-01
8.800983323215690879e-01 4.307779056634895021e-01 9.464665411187059840e-01
5.125322268681484772e-01 4.217121179066182224e-01 7.543725955739526423e-01
8.342431592220089787e-02 6.311441634781843613e-01 2.085355753468579043e-01
4.947512602425601091e-01 6.168918940663007389e-01 6.478429865448378511e-01
3.239560742633275092e-01 7.674714115845353568e-01 4.210290840534051671e-01
9.589894470822115657e-01 1.428824123170698845e-01 9.940346331093053989e-01
8.865792593519128406e-01 6.531643351141396270e-01 9.243809345585713988e-01
3.598775728966482346e-01 4.539422779252966222e-02 9.546671726727160578e-01
7.864384201719958334e-01 2.970720175719133715e-01 9.311183991064395649e-01
2.897007279528737156e-01 2.531244436492506855e-01 7.308130408375069775e-01
8.456056518233684427e-01 1.070765136291923492e-01 9.822033028366646823e-01
5.947765239907112367e-01 5.205165852018879269e-01 7.630402020998925394e-01
1.353309754350829897e-01 8.212413311475574851e-01 1.934939944738219564e-01
5.345333688530439220e-01 3.636071025238012400e-01 7.963238316924777793e-01
5.645757904224690815e-01 6.943577698151893740e-01 6.723670404019199687e-01
1.037153299476839541e-01 4.765409856756939178e-01 3.396321785709988661e-01
7.930447221162514326e-01 6.456502534793364667e-01 8.609571181664511519e-01
2.332688245425373896e-02 2.262341423938958318e-01 4.273202368826497510e-01
9.800492034568742961e-01 6.774928613413788714e-02 9.986356140675221038e-01
3.317343263274344922e-01 2.894496432161500765e-01 7.265959217320135943e-01
6.347268382902347961e-01 9.598350402357136435e-01 6.464217383813419815e-01
5.642165097667444229e-01 3.274195039181977407e-01 8.291221240556913008e-01
6.403040089175466854e-01 2.467448250133794652e-01 8.958324747417898415e-01
7.626799203247165426e-01 8.262999217707222011e-01 7.994281963553303560e-01
7.786791944438878899e-01 7.892702776260385189e-02 9.804495576391373257e-01
1.695186979595697530e-03 9.150152665936374108e-01 2.915357449894919427e-03
4.318470714022903945e-02 6.052242630607973517e-02 8.268121676093223016e-01
1.526358814541951547e-01 6.074761842539715406e-01 3.192205562552926090e-01
8.241558860139518439e-01 8.221018511719201394e-01 8.530041482581228740e-01
2.934527746616774069e-01 6.845973554989802645e-01 4.319943568533017308e-01
6.467669546349954501e-01 1.529636538813317070e-02 9.933564808354454767e-01
2.444582195307148931e-01 5.296354117897558167e-01 4.742108810133088825e-01
2.485211042588036934e-01 6.697131835091081342e-01 3.936106256143773185e-01
4.664348332325464197e-01 8.718809121304726961e-01 5.143102432388677592e-01
2.903730801586166255e-01 2.486448948935593428e-01 7.353038475147921638e-01
4.394719180887064480e-01 2.694028375154601251e-01 8.013175103449752257e-01
3.721946420586296211e-01 9.479922928250694714e-01 3.918261158027234181e-01
4.278632492440269663e-01 5.482555185387061325e-01 6.278572641990624037e-01
3.545246598458967613e-01 5.088048218580283333e-01 5.900080562050744604e-01
6.792713864520286693e-01 5.153050049656684450e-01 8.193153331797596861e-01
4.261338572070194619e-02 2.374679121730420839e-01 4.726733965991394837e-01
7.817692378821420318e-01 2.124636492170489666e-01 9.490368684253526199e-01
4.464732078218440758e-01 4.457502780022990496e-01 6.980655460823265157e-01
8.202060292872498382e-01 1.596747403868102877e-01 9.688480524094484903e-01
1.616019370564784063e-01 3.936140195486189652e-01 4.880153355797612336e-01
7.916608211704061482e-01 2.217394116989899189e-01 9.495156590766360427e-01
8.262522974958490529e-01 3.744583618840459094e-01 9.310267302405602630e-01
3.911408683860135849e-01 6.755420980484728721e-01 5.304004839566489604e-01
5.237405846014967503e-01 9.787691128291173825e-01 5.309818059817915659e-01
9.268103017209802230e-01 7.154765315926314706e-02 9.945766820978552136e-01
5.293622260711421390e-01 9.895080831202116567e-01 5.329068577675252216e-01
9.252856074257775898e-02 2.104014539153881147e-01 6.060422847861528517e-01
4.142261625277043890e-02 4.256387734348370255e-01 2.578948540109714527e-01
3.165774089668996760e-01 4.716414172501589563e-01 5.813071190860362725e-01
4.518197132614688583e-01 7.465769923208162018e-01 5.525924393840924154e-01
3.146815032018507319e-01 9.980941577749733451e-01 3.153756759242452579e-01
7.330957549064497369e-01 3.939395180125195850e-01 8.848740783410354860e-01
5.304505274972749485e-01 3.376719455320009722e-02 9.788181871978984816e-01
9.445052034624692450e-01 8.508731521731481839e-01 9.525812991083103531e-01
5.565321940902762110e-01 7.541285485984708936e-01 6.427868204991865619e-01
4.808737025657314756e-01 8.596547694751657254e-01 5.329131738107613092e-01
6.409784455308258355e-01 3.723223266695158129e-01 8.473903125367696632e-01
2.892321056217217468e-02 1.776132932309574253e-01 5.329628322519903705e-01
9.928380886947008044e-01 3.830083368168439861e-01 9.972508441599466922e-01
1.087090904320651141e-01 1.552628131680363621e-01 7.085457976352318443e-01
8.590948350953797608e-01 4.919736254139138731e-01 9.280042492075163407e-01
5.300142390947510940e-01 3.626549024658587417e-01 7.943493119997784291e-01
9.456741092059607334e-01 3.654334594731826202e-01 9.797948041585060608e-01
7.011942662590791020e-01 5.063954765047071760e-01 8.354745804740996151e-01
4.587545052946263580e-01 5.016050785078028929e-01 6.764675696869844046e-01
7.205190744870305641e-01 8.471027393202933409e-01 7.575496436932699362e-01
9.143624723811473176e-01 5.109544874486450228e-01 9.552856821200443882e-01
4.167173673757922359e-01 9.343591774068259470e-01 4.413625811853282288e-01
8.528255397437393137e-01 9.444200572476061373e-01 8.604051159596048937e-01
7.531994197989436701e-01 3.914404576464116658e-01 8.949887679588345302e-01
3.335011197086709123e-01 3.365217795705879311e-01 6.910537905455633734e-01
7.167742309878781803e-01 4.979291687049950399e-01 8.472092140559613904e-01
8.705180008535925440e-01 2.237538111216801351e-01 9.694491705412857652e-01
9.166641887873706596e-01 5.540735120950088799e-01 9.529315564218123757e-01
7.032588431734128065e-01 6.721356784858474320e-01 7.892974005650018610e-01
3.900765218822795921e-01 1.219346180420300962e-01 8.915526771399820971e-01
1.154094489564979620e-01 1.169967137360692355e-01 7.767572610891290141e-01
5.667175660086083422e-01 7.545452761829266608e-01 6.514843523920270663e-01
5.873208736189700074e-01 5.120554283093100567e-01 7.614675708217573114e-01
6.458722837879511403e-01 5.515535548471741656e-01 7.857523867553167785e-01
6.142354949038660861e-01 5.345985981137714171e-01 7.706268549714746507e-01
7.517469064930610845e-01 8.790075899454632413e-01 7.781548693180906362e-01
5.497364194496862089e-01 1.643551672133630737e-01 9.063439726392994444e-01
2.219560910003356424e-01 5.192456699481826643e-01 4.576695362474716422e-01
7.002379979415624955e-01 8.726108035955959519e-01 7.327565395451769437e-01
6.204997056511949438e-01 6.603067322106097592e-01 7.297025599400075446e-01
7.753757174877946579e-01 5.361309710020319974e-01 8.724972491736944225e-01
