
0.7241063489545135 + 0.10677460400145947*(log(C_La^(3)*a^(3)*S_HT^(3)*S_ref^(-1))) + 1.8198643118327997e-2*(sqrt.abs(a*C_Ld_e^(3)*d_e^(3)*S_HT^(2))) + 0.20788269218200936*(sqrt.abs(C_La^(3)*a^(3))) + 0.36783982080808386*(sqrt(a^(3)*S_ref^(-3))),0.10677460400145947*((1/C_La^(3)*a^(3)*S_HT^(3)*S_ref^(-1)) * (3 * C_La^(2)*a^(3)*S_HT^(3)*S_ref^(-1))) + 0.20788269218200936*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(3))),0.10677460400145947*((1/C_La^(3)*a^(3)*S_HT^(3)*S_ref^(-1)) * (3 * C_La^(3)*a^(2)*S_HT^(3)*S_ref^(-1))) + 1.8198643118327997e-2*((a*C_Ld_e^(3)*d_e^(3)*S_HT^(2) / (2*abs(a*C_Ld_e^(3)*d_e^(3)*S_HT^(2))^(1.5))) * (1 * C_Ld_e^(3)*d_e^(3)*S_HT^(2))) + 0.20788269218200936*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(3)*a^(2))) + 0.36783982080808386*((1/(sqrt(a^(3)*S_ref^(-3))^2)) * (3 * a^(2)*S_ref^(-3))),1.8198643118327997e-2*((a*C_Ld_e^(3)*d_e^(3)*S_HT^(2) / (2*abs(a*C_Ld_e^(3)*d_e^(3)*S_HT^(2))^(1.5))) * (3 * a*C_Ld_e^(2)*d_e^(3)*S_HT^(2))),1.8198643118327997e-2*((a*C_Ld_e^(3)*d_e^(3)*S_HT^(2) / (2*abs(a*C_Ld_e^(3)*d_e^(3)*S_HT^(2))^(1.5))) * (3 * a*C_Ld_e^(3)*d_e^(2)*S_HT^(2))),0.10677460400145947*((1/C_La^(3)*a^(3)*S_HT^(3)*S_ref^(-1)) * (3 * C_La^(3)*a^(3)*S_HT^(2)*S_ref^(-1))) + 1.8198643118327997e-2*((a*C_Ld_e^(3)*d_e^(3)*S_HT^(2) / (2*abs(a*C_Ld_e^(3)*d_e^(3)*S_HT^(2))^(1.5))) * (2 * a*C_Ld_e^(3)*d_e^(3)*S_HT)),0.10677460400145947*((1/C_La^(3)*a^(3)*S_HT^(3)*S_ref^(-1)) * (-1 * C_La^(3)*a^(3)*S_HT^(3)*S_ref^(-2))) + 0.36783982080808386*((1/(sqrt(a^(3)*S_ref^(-3))^2)) * (-3 * a^(3)*S_ref^(-4)))
-4.723354209758168e-3 + 2.5288229849037926e-2*(sqrt(C_Ld_e*d_e^(3)*S_HT)) + 85.22274065401079*(id(C_Ld_e*S_HT*S_ref^(-3))) + 0.2935704161578638*(sqrt(C_La*C_Ld_e^(2)*d_e*S_HT^(2))) + 0.2418450516767923*(sqrt(C_La^(2)*a^(3))),0.2935704161578638*((1/(sqrt(C_La*C_Ld_e^(2)*d_e*S_HT^(2))^2)) * (1 * C_Ld_e^(2)*d_e*S_HT^(2))) + 0.2418450516767923*((1/(sqrt(C_La^(2)*a^(3))^2)) * (2 * C_La*a^(3))),0.2418450516767923*((1/(sqrt(C_La^(2)*a^(3))^2)) * (3 * C_La^(2)*a^(2))),2.5288229849037926e-2*((1/(sqrt(C_Ld_e*d_e^(3)*S_HT)^2)) * (1 * d_e^(3)*S_HT)) + 85.22274065401079*((1 * S_HT*S_ref^(-3))) + 0.2935704161578638*((1/(sqrt(C_La*C_Ld_e^(2)*d_e*S_HT^(2))^2)) * (2 * C_La*C_Ld_e*d_e*S_HT^(2))),2.5288229849037926e-2*((1/(sqrt(C_Ld_e*d_e^(3)*S_HT)^2)) * (3 * C_Ld_e*d_e^(2)*S_HT)) + 0.2935704161578638*((1/(sqrt(C_La*C_Ld_e^(2)*d_e*S_HT^(2))^2)) * (1 * C_La*C_Ld_e^(2)*S_HT^(2))),2.5288229849037926e-2*((1/(sqrt(C_Ld_e*d_e^(3)*S_HT)^2)) * (1 * C_Ld_e*d_e^(3))) + 85.22274065401079*((1 * C_Ld_e*S_ref^(-3))) + 0.2935704161578638*((1/(sqrt(C_La*C_Ld_e^(2)*d_e*S_HT^(2))^2)) * (2 * C_La*C_Ld_e^(2)*d_e*S_HT)),85.22274065401079*((-3 * C_Ld_e*S_HT*S_ref^(-4)))
-0.4407724596560935 + 1.479371624917111*(sqrt.abs(C_La^(2)*a*C_Ld_e*S_ref^(-1))) + 0.5913341834830248*(sqrt(C_La^(2)*a*C_Ld_e^(3))) + 1.1368172904518246*(sqrt.abs(a*S_HT*S_ref^(-1))) + 6.0129211915410936e-2*(sqrt.abs(C_La^(2)*a^(3)*d_e)),1.479371624917111*((C_La^(2)*a*C_Ld_e*S_ref^(-1) / (2*abs(C_La^(2)*a*C_Ld_e*S_ref^(-1))^(1.5))) * (2 * C_La*a*C_Ld_e*S_ref^(-1))) + 0.5913341834830248*((1/(sqrt(C_La^(2)*a*C_Ld_e^(3))^2)) * (2 * C_La*a*C_Ld_e^(3))) + 6.0129211915410936e-2*((C_La^(2)*a^(3)*d_e / (2*abs(C_La^(2)*a^(3)*d_e)^(1.5))) * (2 * C_La*a^(3)*d_e)),1.479371624917111*((C_La^(2)*a*C_Ld_e*S_ref^(-1) / (2*abs(C_La^(2)*a*C_Ld_e*S_ref^(-1))^(1.5))) * (1 * C_La^(2)*C_Ld_e*S_ref^(-1))) + 0.5913341834830248*((1/(sqrt(C_La^(2)*a*C_Ld_e^(3))^2)) * (1 * C_La^(2)*C_Ld_e^(3))) + 1.1368172904518246*((a*S_HT*S_ref^(-1) / (2*abs(a*S_HT*S_ref^(-1))^(1.5))) * (1 * S_HT*S_ref^(-1))) + 6.0129211915410936e-2*((C_La^(2)*a^(3)*d_e / (2*abs(C_La^(2)*a^(3)*d_e)^(1.5))) * (3 * C_La^(2)*a^(2)*d_e)),1.479371624917111*((C_La^(2)*a*C_Ld_e*S_ref^(-1) / (2*abs(C_La^(2)*a*C_Ld_e*S_ref^(-1))^(1.5))) * (1 * C_La^(2)*a*S_ref^(-1))) + 0.5913341834830248*((1/(sqrt(C_La^(2)*a*C_Ld_e^(3))^2)) * (3 * C_La^(2)*a*C_Ld_e^(2))),6.0129211915410936e-2*((C_La^(2)*a^(3)*d_e / (2*abs(C_La^(2)*a^(3)*d_e)^(1.5))) * (1 * C_La^(2)*a^(3))),1.1368172904518246*((a*S_HT*S_ref^(-1) / (2*abs(a*S_HT*S_ref^(-1))^(1.5))) * (1 * a*S_ref^(-1))),1.479371624917111*((C_La^(2)*a*C_Ld_e*S_ref^(-1) / (2*abs(C_La^(2)*a*C_Ld_e*S_ref^(-1))^(1.5))) * (-1 * C_La^(2)*a*C_Ld_e*S_ref^(-2))) + 1.1368172904518246*((a*S_HT*S_ref^(-1) / (2*abs(a*S_HT*S_ref^(-1))^(1.5))) * (-1 * a*S_HT*S_ref^(-2)))
2.1027525669507603 + 1.7044452005109387e-2*(id(C_La*a^(2))) + 0.8628743817018142*(tanh(a^(2)*S_HT^(2)*S_ref^(-2))) + -1.2952844491571764*(tanh(C_La^(-1)*a^(-2)*C_Ld_e^(-2)*S_ref)) + 4.618256572864361e-2*(sqrt(C_La^(3)*a^(3)*d_e*S_HT)),1.7044452005109387e-2*((1 * a^(2))) + -1.2952844491571764*((1/(cosh(C_La^(-1)*a^(-2)*C_Ld_e^(-2)*S_ref)^2)) * (-1 * C_La^(-2)*a^(-2)*C_Ld_e^(-2)*S_ref)) + 4.618256572864361e-2*((1/(sqrt(C_La^(3)*a^(3)*d_e*S_HT)^2)) * (3 * C_La^(2)*a^(3)*d_e*S_HT)),1.7044452005109387e-2*((2 * C_La*a)) + 0.8628743817018142*((1/(cosh(a^(2)*S_HT^(2)*S_ref^(-2))^2)) * (2 * a*S_HT^(2)*S_ref^(-2))) + -1.2952844491571764*((1/(cosh(C_La^(-1)*a^(-2)*C_Ld_e^(-2)*S_ref)^2)) * (-2 * C_La^(-1)*a^(-3)*C_Ld_e^(-2)*S_ref)) + 4.618256572864361e-2*((1/(sqrt(C_La^(3)*a^(3)*d_e*S_HT)^2)) * (3 * C_La^(3)*a^(2)*d_e*S_HT)),-1.2952844491571764*((1/(cosh(C_La^(-1)*a^(-2)*C_Ld_e^(-2)*S_ref)^2)) * (-2 * C_La^(-1)*a^(-2)*C_Ld_e^(-3)*S_ref)),4.618256572864361e-2*((1/(sqrt(C_La^(3)*a^(3)*d_e*S_HT)^2)) * (1 * C_La^(3)*a^(3)*S_HT)),0.8628743817018142*((1/(cosh(a^(2)*S_HT^(2)*S_ref^(-2))^2)) * (2 * a^(2)*S_HT*S_ref^(-2))) + 4.618256572864361e-2*((1/(sqrt(C_La^(3)*a^(3)*d_e*S_HT)^2)) * (1 * C_La^(3)*a^(3)*d_e)),0.8628743817018142*((1/(cosh(a^(2)*S_HT^(2)*S_ref^(-2))^2)) * (-2 * a^(2)*S_HT^(2)*S_ref^(-3))) + -1.2952844491571764*((1/(cosh(C_La^(-1)*a^(-2)*C_Ld_e^(-2)*S_ref)^2)) * (1 * C_La^(-1)*a^(-2)*C_Ld_e^(-2)))
0.41962406468136915 + 4.687997113027166e-4*(id(C_La^(3)*a^(3))) + 7.902820834046635e-2*(id(C_Ld_e*d_e^(2)*S_ref^(-1))) + 0.20921054501921843*(sqrt(C_La^(2)*a^(3))) + 1.1935472731966748*(tanh(C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-1))),4.687997113027166e-4*((3 * C_La^(2)*a^(3))) + 0.20921054501921843*((1/(sqrt(C_La^(2)*a^(3))^2)) * (2 * C_La*a^(3))) + 1.1935472731966748*((1/(cosh(C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-1))^2)) * (1 * a*C_Ld_e*S_HT^(2)*S_ref^(-1))),4.687997113027166e-4*((3 * C_La^(3)*a^(2))) + 0.20921054501921843*((1/(sqrt(C_La^(2)*a^(3))^2)) * (3 * C_La^(2)*a^(2))) + 1.1935472731966748*((1/(cosh(C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-1))^2)) * (1 * C_La*C_Ld_e*S_HT^(2)*S_ref^(-1))),7.902820834046635e-2*((1 * d_e^(2)*S_ref^(-1))) + 1.1935472731966748*((1/(cosh(C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-1))^2)) * (1 * C_La*a*S_HT^(2)*S_ref^(-1))),7.902820834046635e-2*((2 * C_Ld_e*d_e*S_ref^(-1))),1.1935472731966748*((1/(cosh(C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-1))^2)) * (2 * C_La*a*C_Ld_e*S_HT*S_ref^(-1))),7.902820834046635e-2*((-1 * C_Ld_e*d_e^(2)*S_ref^(-2))) + 1.1935472731966748*((1/(cosh(C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-1))^2)) * (-1 * C_La*a*C_Ld_e*S_HT^(2)*S_ref^(-2)))
2.2660738840592716 + -0.3354391886748701*(tanh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))) + -1.2298672925608742*(tanh(C_La^(-1)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(3))) + 0.708345363644404*(tanh(C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))) + 0.23356425630993477*(sqrt(C_La^(2)*a^(3))),-0.3354391886748701*((1/(cosh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))^2)) * (-3 * C_La^(-4)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))) + -1.2298672925608742*((1/(cosh(C_La^(-1)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(3))^2)) * (-1 * C_La^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(3))) + 0.708345363644404*((1/(cosh(C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))^2)) * (1 * C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))) + 0.23356425630993477*((1/(sqrt(C_La^(2)*a^(3))^2)) * (2 * C_La*a^(3))),-0.3354391886748701*((1/(cosh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))^2)) * (-2 * C_La^(-3)*a^(-3)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))) + 0.23356425630993477*((1/(sqrt(C_La^(2)*a^(3))^2)) * (3 * C_La^(2)*a^(2))),-0.3354391886748701*((1/(cosh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))^2)) * (-3 * C_La^(-3)*a^(-2)*C_Ld_e^(-4)*d_e^(-3)*S_HT^(-3)*S_ref^(3))) + -1.2298672925608742*((1/(cosh(C_La^(-1)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(3))^2)) * (-3 * C_La^(-1)*C_Ld_e^(-4)*d_e^(-3)*S_ref^(3))) + 0.708345363644404*((1/(cosh(C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))^2)) * (3 * C_La*C_Ld_e^(2)*d_e^(3)*S_HT^(3)*S_ref^(-3))),-0.3354391886748701*((1/(cosh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))^2)) * (-3 * C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-4)*S_HT^(-3)*S_ref^(3))) + -1.2298672925608742*((1/(cosh(C_La^(-1)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(3))^2)) * (-3 * C_La^(-1)*C_Ld_e^(-3)*d_e^(-4)*S_ref^(3))) + 0.708345363644404*((1/(cosh(C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))^2)) * (3 * C_La*C_Ld_e^(3)*d_e^(2)*S_HT^(3)*S_ref^(-3))),-0.3354391886748701*((1/(cosh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))^2)) * (-3 * C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-4)*S_ref^(3))) + 0.708345363644404*((1/(cosh(C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))^2)) * (3 * C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(2)*S_ref^(-3))),-0.3354391886748701*((1/(cosh(C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(3))^2)) * (3 * C_La^(-3)*a^(-2)*C_Ld_e^(-3)*d_e^(-3)*S_HT^(-3)*S_ref^(2))) + -1.2298672925608742*((1/(cosh(C_La^(-1)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(3))^2)) * (3 * C_La^(-1)*C_Ld_e^(-3)*d_e^(-3)*S_ref^(2))) + 0.708345363644404*((1/(cosh(C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-3))^2)) * (-3 * C_La*C_Ld_e^(3)*d_e^(3)*S_HT^(3)*S_ref^(-4)))
1.7732428061771386 + 3.4044814751782353e-3*(sqrt.abs(a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3))) + 0.3849288535508494*(id(d_e*S_HT^(3)*S_ref^(-2))) + -0.6920913587859984*(tanh(a^(-3)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(3))) + 0.22834763603076313*(sqrt(C_La^(3)*a^(3))),0.22834763603076313*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(2)*a^(3))),3.4044814751782353e-3*((a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3) / (2*abs(a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3))^(1.5))) * (3 * a^(2)*C_Ld_e^(3)*d_e^(2)*S_HT^(3))) + -0.6920913587859984*((1/(cosh(a^(-3)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(3))^2)) * (-3 * a^(-4)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(3))) + 0.22834763603076313*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(3)*a^(2))),3.4044814751782353e-3*((a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3) / (2*abs(a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3))^(1.5))) * (3 * a^(3)*C_Ld_e^(2)*d_e^(2)*S_HT^(3))) + -0.6920913587859984*((1/(cosh(a^(-3)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(3))^2)) * (-3 * a^(-3)*C_Ld_e^(-4)*d_e^(-1)*S_ref^(3))),3.4044814751782353e-3*((a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3) / (2*abs(a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3))^(1.5))) * (2 * a^(3)*C_Ld_e^(3)*d_e*S_HT^(3))) + 0.3849288535508494*((1 * S_HT^(3)*S_ref^(-2))) + -0.6920913587859984*((1/(cosh(a^(-3)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(3))^2)) * (-1 * a^(-3)*C_Ld_e^(-3)*d_e^(-2)*S_ref^(3))),3.4044814751782353e-3*((a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3) / (2*abs(a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(3))^(1.5))) * (3 * a^(3)*C_Ld_e^(3)*d_e^(2)*S_HT^(2))) + 0.3849288535508494*((3 * d_e*S_HT^(2)*S_ref^(-2))),0.3849288535508494*((-2 * d_e*S_HT^(3)*S_ref^(-3))) + -0.6920913587859984*((1/(cosh(a^(-3)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(3))^2)) * (3 * a^(-3)*C_Ld_e^(-3)*d_e^(-1)*S_ref^(2)))
0.1301537247596709 + 0.4490648082186903*(sqrt.abs(C_La*C_Ld_e^(3)*S_HT)) + 18.65314094281058*(sqrt.abs(C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))) + 0.16889957248585905*(log(a^(3)*S_HT*S_ref^(-1))) + 7.553112662080054e-2*(sqrt(C_La^(2)*a^(3)*d_e)),0.4490648082186903*((C_La*C_Ld_e^(3)*S_HT / (2*abs(C_La*C_Ld_e^(3)*S_HT)^(1.5))) * (1 * C_Ld_e^(3)*S_HT)) + 18.65314094281058*((C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3) / (2*abs(C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))^(1.5))) * (1 * C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))) + 7.553112662080054e-2*((1/(sqrt(C_La^(2)*a^(3)*d_e)^2)) * (2 * C_La*a^(3)*d_e)),0.16889957248585905*((1/a^(3)*S_HT*S_ref^(-1)) * (3 * a^(2)*S_HT*S_ref^(-1))) + 7.553112662080054e-2*((1/(sqrt(C_La^(2)*a^(3)*d_e)^2)) * (3 * C_La^(2)*a^(2)*d_e)),0.4490648082186903*((C_La*C_Ld_e^(3)*S_HT / (2*abs(C_La*C_Ld_e^(3)*S_HT)^(1.5))) * (3 * C_La*C_Ld_e^(2)*S_HT)) + 18.65314094281058*((C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3) / (2*abs(C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))^(1.5))) * (3 * C_La*C_Ld_e^(2)*S_HT^(2)*S_ref^(-3))),7.553112662080054e-2*((1/(sqrt(C_La^(2)*a^(3)*d_e)^2)) * (1 * C_La^(2)*a^(3))),0.4490648082186903*((C_La*C_Ld_e^(3)*S_HT / (2*abs(C_La*C_Ld_e^(3)*S_HT)^(1.5))) * (1 * C_La*C_Ld_e^(3))) + 18.65314094281058*((C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3) / (2*abs(C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))^(1.5))) * (2 * C_La*C_Ld_e^(3)*S_HT*S_ref^(-3))) + 0.16889957248585905*((1/a^(3)*S_HT*S_ref^(-1)) * (1 * a^(3)*S_ref^(-1))),18.65314094281058*((C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3) / (2*abs(C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))^(1.5))) * (-3 * C_La*C_Ld_e^(3)*S_HT^(2)*S_ref^(-4))) + 0.16889957248585905*((1/a^(3)*S_HT*S_ref^(-1)) * (-1 * a^(3)*S_HT*S_ref^(-2)))
0.4055342087845339 + 2.5799305091352705e-2*(id(C_La^(2)*d_e^(2)*S_HT*S_ref^(-1))) + 1.1522408888937907*(sqrt(C_La^(3)*S_ref^(-3))) + 0.9231143139820766*(sqrt(C_Ld_e^(3)*d_e^(2)*S_HT^(2)*S_ref^(-2))) + 0.24012595009838625*(sqrt.abs(C_La^(2)*a^(3))),2.5799305091352705e-2*((2 * C_La*d_e^(2)*S_HT*S_ref^(-1))) + 1.1522408888937907*((1/(sqrt(C_La^(3)*S_ref^(-3))^2)) * (3 * C_La^(2)*S_ref^(-3))) + 0.24012595009838625*((C_La^(2)*a^(3) / (2*abs(C_La^(2)*a^(3))^(1.5))) * (2 * C_La*a^(3))),0.24012595009838625*((C_La^(2)*a^(3) / (2*abs(C_La^(2)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(2))),0.9231143139820766*((1/(sqrt(C_Ld_e^(3)*d_e^(2)*S_HT^(2)*S_ref^(-2))^2)) * (3 * C_Ld_e^(2)*d_e^(2)*S_HT^(2)*S_ref^(-2))),2.5799305091352705e-2*((2 * C_La^(2)*d_e*S_HT*S_ref^(-1))) + 0.9231143139820766*((1/(sqrt(C_Ld_e^(3)*d_e^(2)*S_HT^(2)*S_ref^(-2))^2)) * (2 * C_Ld_e^(3)*d_e*S_HT^(2)*S_ref^(-2))),2.5799305091352705e-2*((1 * C_La^(2)*d_e^(2)*S_ref^(-1))) + 0.9231143139820766*((1/(sqrt(C_Ld_e^(3)*d_e^(2)*S_HT^(2)*S_ref^(-2))^2)) * (2 * C_Ld_e^(3)*d_e^(2)*S_HT*S_ref^(-2))),2.5799305091352705e-2*((-1 * C_La^(2)*d_e^(2)*S_HT*S_ref^(-2))) + 1.1522408888937907*((1/(sqrt(C_La^(3)*S_ref^(-3))^2)) * (-3 * C_La^(3)*S_ref^(-4))) + 0.9231143139820766*((1/(sqrt(C_Ld_e^(3)*d_e^(2)*S_HT^(2)*S_ref^(-2))^2)) * (-2 * C_Ld_e^(3)*d_e^(2)*S_HT^(2)*S_ref^(-3)))
0.5021423176615369 + -0.15212390952224625*(tanh(C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)) + 1.3450132339986363*(sqrt.abs(C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3))) + 3.6724845410493756e-2*(sqrt(C_La^(2)*C_Ld_e^(3)*d_e^(3))) + 0.2377811041141467*(sqrt.abs(C_La^(2)*a^(3))),-0.15212390952224625*((1/(cosh(C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)^2)) * (-2 * C_La^(-3)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)) + 3.6724845410493756e-2*((1/(sqrt(C_La^(2)*C_Ld_e^(3)*d_e^(3))^2)) * (2 * C_La*C_Ld_e^(3)*d_e^(3))) + 0.2377811041141467*((C_La^(2)*a^(3) / (2*abs(C_La^(2)*a^(3))^(1.5))) * (2 * C_La*a^(3))),-0.15212390952224625*((1/(cosh(C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)^2)) * (-3 * C_La^(-2)*a^(-4)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)) + 0.2377811041141467*((C_La^(2)*a^(3) / (2*abs(C_La^(2)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(2))),-0.15212390952224625*((1/(cosh(C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)^2)) * (-3 * C_La^(-2)*a^(-3)*C_Ld_e^(-4)*S_HT^(-2)*S_ref)) + 1.3450132339986363*((C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3))^(1.5))) * (2 * C_Ld_e*d_e^(2)*S_HT^(3)*S_ref^(-3))) + 3.6724845410493756e-2*((1/(sqrt(C_La^(2)*C_Ld_e^(3)*d_e^(3))^2)) * (3 * C_La^(2)*C_Ld_e^(2)*d_e^(3))),1.3450132339986363*((C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3))^(1.5))) * (2 * C_Ld_e^(2)*d_e*S_HT^(3)*S_ref^(-3))) + 3.6724845410493756e-2*((1/(sqrt(C_La^(2)*C_Ld_e^(3)*d_e^(3))^2)) * (3 * C_La^(2)*C_Ld_e^(3)*d_e^(2))),-0.15212390952224625*((1/(cosh(C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)^2)) * (-2 * C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-3)*S_ref)) + 1.3450132339986363*((C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3))^(1.5))) * (3 * C_Ld_e^(2)*d_e^(2)*S_HT^(2)*S_ref^(-3))),-0.15212390952224625*((1/(cosh(C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2)*S_ref)^2)) * (1 * C_La^(-2)*a^(-3)*C_Ld_e^(-3)*S_HT^(-2))) + 1.3450132339986363*((C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-3))^(1.5))) * (-3 * C_Ld_e^(2)*d_e^(2)*S_HT^(3)*S_ref^(-4)))
