
173.27636923668177 + -3.368516977852581e-11*(id(T^(3)*phi_dot^(-1))) + 18985.861503599353*(tanh(T^(-1)*phi)) + 23.404352293487207*(tanh(phi^(2)*phi_dot^(3))) + -5.9662595005240435*(log(T^(3)*phi_dot^(-1))),-3.368516977852581e-11*((3 * T^(2)*phi_dot^(-1))) + 18985.861503599353*((1/(cosh(T^(-1)*phi)^2)) * (-1 * T^(-2)*phi)) + -5.9662595005240435*((1/T^(3)*phi_dot^(-1)) * (3 * T^(2)*phi_dot^(-1))),18985.861503599353*((1/(cosh(T^(-1)*phi)^2)) * (1 * T^(-1))) + 23.404352293487207*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (2 * phi*phi_dot^(3))),-3.368516977852581e-11*((-1 * T^(3)*phi_dot^(-2))) + 23.404352293487207*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (3 * phi^(2)*phi_dot^(2))) + -5.9662595005240435*((1/T^(3)*phi_dot^(-1)) * (-1 * T^(3)*phi_dot^(-2)))
814.0814090001851 + -9.572926758193411*(tanh(phi_dot^(-1))) + 46.164891194150215*(tanh(phi*phi_dot)) + 22.598856119253213*(tanh(phi*phi_dot^(2))) + 62.77988761510758*(log(T^(-2))),62.77988761510758*((1/T^(-2)) * (-2 * T^(-3))),46.164891194150215*((1/(cosh(phi*phi_dot)^2)) * (1 * phi_dot)) + 22.598856119253213*((1/(cosh(phi*phi_dot^(2))^2)) * (1 * phi_dot^(2))),-9.572926758193411*((1/(cosh(phi_dot^(-1))^2)) * (-1 * phi_dot^(-2))) + 46.164891194150215*((1/(cosh(phi*phi_dot)^2)) * (1 * phi)) + 22.598856119253213*((1/(cosh(phi*phi_dot^(2))^2)) * (2 * phi*phi_dot))
181.58558953900757 + 30.988700568026573*(tanh(phi^(2)*phi_dot^(3))) + 6.202499034542537*(log(T^(-3)*phi_dot)),6.202499034542537*((1/T^(-3)*phi_dot) * (-3 * T^(-4)*phi_dot)),30.988700568026573*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (2 * phi*phi_dot^(3))),30.988700568026573*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (3 * phi^(2)*phi_dot^(2))) + 6.202499034542537*((1/T^(-3)*phi_dot) * (1 * T^(-3)))
390.3399054820892 + 122.03757598615611*(log(T^(-1))) + 188.6554021657842*(sqrt.abs(T^(-1)*phi_dot)) + 390.33990548208993*(tanh(T^(2)*phi_dot^(-3))) + 51.439764409757615*(tanh(phi*phi_dot)),122.03757598615611*((1/T^(-1)) * (-1 * T^(-2))) + 188.6554021657842*((T^(-1)*phi_dot / (2*abs(T^(-1)*phi_dot)^(1.5))) * (-1 * T^(-2)*phi_dot)) + 390.33990548208993*((1/(cosh(T^(2)*phi_dot^(-3))^2)) * (2 * T*phi_dot^(-3))),51.439764409757615*((1/(cosh(phi*phi_dot)^2)) * (1 * phi_dot)),188.6554021657842*((T^(-1)*phi_dot / (2*abs(T^(-1)*phi_dot)^(1.5))) * (1 * T^(-1))) + 390.33990548208993*((1/(cosh(T^(2)*phi_dot^(-3))^2)) * (-3 * T^(2)*phi_dot^(-4))) + 51.439764409757615*((1/(cosh(phi*phi_dot)^2)) * (1 * phi))
173.27636923668177 + -3.368516977852581e-11*(id(T^(3)*phi_dot^(-1))) + 18985.861503599353*(tanh(T^(-1)*phi)) + 23.404352293487207*(tanh(phi^(2)*phi_dot^(3))) + -5.9662595005240435*(log(T^(3)*phi_dot^(-1))),-3.368516977852581e-11*((3 * T^(2)*phi_dot^(-1))) + 18985.861503599353*((1/(cosh(T^(-1)*phi)^2)) * (-1 * T^(-2)*phi)) + -5.9662595005240435*((1/T^(3)*phi_dot^(-1)) * (3 * T^(2)*phi_dot^(-1))),18985.861503599353*((1/(cosh(T^(-1)*phi)^2)) * (1 * T^(-1))) + 23.404352293487207*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (2 * phi*phi_dot^(3))),-3.368516977852581e-11*((-1 * T^(3)*phi_dot^(-2))) + 23.404352293487207*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (3 * phi^(2)*phi_dot^(2))) + -5.9662595005240435*((1/T^(3)*phi_dot^(-1)) * (-1 * T^(3)*phi_dot^(-2)))
207.02645018403285 + -1.9284728154853497*(tanh(phi_dot^(-3))) + 24207.230997906856*(sin(T^(-1)*phi)) + 7.462247037191875*(log(T^(-3)*phi_dot)),24207.230997906856*(cos(T^(-1)*phi) * (-1 * T^(-2)*phi)) + 7.462247037191875*((1/T^(-3)*phi_dot) * (-3 * T^(-4)*phi_dot)),24207.230997906856*(cos(T^(-1)*phi) * (1 * T^(-1))),-1.9284728154853497*((1/(cosh(phi_dot^(-3))^2)) * (-3 * phi_dot^(-4))) + 7.462247037191875*((1/T^(-3)*phi_dot) * (1 * T^(-3)))
176.09510071381598 + 29.146582231045805*(tanh(phi*phi_dot)) + 32.36456509381089*(tanh(phi)) + 6.098193465391074*(log(T^(-3)*phi_dot)),6.098193465391074*((1/T^(-3)*phi_dot) * (-3 * T^(-4)*phi_dot)),29.146582231045805*((1/(cosh(phi*phi_dot)^2)) * (1 * phi_dot)) + 32.36456509381089*((1/(cosh(phi)^2)) * 1),29.146582231045805*((1/(cosh(phi*phi_dot)^2)) * (1 * phi)) + 6.098193465391074*((1/T^(-3)*phi_dot) * (1 * T^(-3)))
780.6798109641803 + 188.65540216578486*(sqrt(T^(-1)*phi_dot)) + 122.03757598615626*(log(T^(-1))) + 51.439764409757686*(tanh(phi*phi_dot)),188.65540216578486*((1/(sqrt(T^(-1)*phi_dot)^2)) * (-1 * T^(-2)*phi_dot)) + 122.03757598615626*((1/T^(-1)) * (-1 * T^(-2))),51.439764409757686*((1/(cosh(phi*phi_dot)^2)) * (1 * phi_dot)),188.65540216578486*((1/(sqrt(T^(-1)*phi_dot)^2)) * (1 * T^(-1))) + 51.439764409757686*((1/(cosh(phi*phi_dot)^2)) * (1 * phi))
173.27636923667748 + -3.3685169780226906e-11*(id(T^(3)*phi_dot^(-1))) + 23.40435229349615*(tanh(phi^(2)*phi_dot^(3))) + 5.966259500522298*(log(T^(-3)*phi_dot)) + 18985.861503597338*(tanh(T^(-1)*phi)),-3.3685169780226906e-11*((3 * T^(2)*phi_dot^(-1))) + 5.966259500522298*((1/T^(-3)*phi_dot) * (-3 * T^(-4)*phi_dot)) + 18985.861503597338*((1/(cosh(T^(-1)*phi)^2)) * (-1 * T^(-2)*phi)),23.40435229349615*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (2 * phi*phi_dot^(3))) + 18985.861503597338*((1/(cosh(T^(-1)*phi)^2)) * (1 * T^(-1))),-3.3685169780226906e-11*((-1 * T^(3)*phi_dot^(-2))) + 23.40435229349615*((1/(cosh(phi^(2)*phi_dot^(3))^2)) * (3 * phi^(2)*phi_dot^(2))) + 5.966259500522298*((1/T^(-3)*phi_dot) * (1 * T^(-3)))
823.6100287582619 + -18.859240329651875*(tanh(phi_dot^(-1))) + 62.00438836420776*(tanh(phi*phi_dot)) + -41.88455309666011*(log(T^(3))),-41.88455309666011*((1/T^(3)) * (3 * T^(2))),62.00438836420776*((1/(cosh(phi*phi_dot)^2)) * (1 * phi_dot)),-18.859240329651875*((1/(cosh(phi_dot^(-1))^2)) * (-1 * phi_dot^(-2))) + 62.00438836420776*((1/(cosh(phi*phi_dot)^2)) * (1 * phi))
