-7.122846307612761052e+00 1.772632681097442742e+01 3.408694071778712864e+00
2.487573976586720903e+01 2.396873786398610662e+01 2.161966192814381849e+00
1.507726372294787609e+01 4.527945116089037469e+01 3.537276126881582883e+00
2.441213535581108829e+01 8.589319626585023570e+00 3.837684717179639549e+00
1.334991335678171964e+01 2.725310075511106334e+01 2.703467677251911727e+00
2.713267815882690570e+01 -2.755308711621928808e+00 2.377728401258709212e+00
-8.735911932621931442e-01 -3.320068566833153056e+01 2.998887048752823858e+00
2.588062887875014439e+01 -1.875912201102364207e+01 2.952431390878619943e+00
1.908511773062771510e+01 2.818351417005638382e+01 2.200059669127118145e+00
1.269496072005811271e+01 1.977153027798044604e+01 1.645856961528222140e+00
-4.898339812044253705e+01 8.171947542209636595e-01 3.486119570714639515e+00
2.512866102367188148e+01 -4.306688449378241046e+01 1.612100780361622299e+00
4.480044285978966911e+01 2.134480161344485794e+01 1.249305648026160398e+00
-1.071042574455947261e+01 3.499576204755567232e+01 2.581730830368410778e+00
2.562000961989454595e+00 3.032987613445277475e+01 -7.287903350269253622e-02
1.572686589733876872e+01 3.754639059924102185e+00 -3.478947418184707985e-02
9.437451793868653738e+00 -1.848828517246099423e+01 2.353008957253453381e+00
3.388253490428806458e+01 4.076020128440730161e+01 1.510187269740554727e+00
-1.454075134574035388e+01 4.309193177685266107e+00 1.432994199498091925e+00
-3.809725207765666255e+00 -1.037223213897220120e+01 3.558471377147343961e+00
9.899120683333563875e+00 4.328976358634740507e+01 1.475690598204185466e+00
4.301101899802600315e+01 -4.589191074616289967e+01 2.055604992219645322e+00
-3.827823975382309385e+01 -4.659581819159244276e+01 2.470028148937696066e+00
4.960236592961697966e+01 -1.148810728473444698e+01 1.024828675056027816e+00
-3.706600722813078619e+01 -4.763904253942349243e+01 1.369607879638048864e+00
1.817967991289590657e+01 5.394383866735985578e+00 2.859128999233872648e+00
-2.815449210498437438e+01 -1.776496482535912946e+01 3.980151329770453827e-01
-1.282195504424591093e+01 4.564072099217442258e+01 1.265514659698071531e+00
3.102381750176100184e+01 -4.328718675527329651e+01 2.436256554599409707e+00
-1.013644342565975620e+01 -2.473538506990184871e+01 2.521289729174994498e+00
-2.813014673997493631e+01 -1.933506829101114732e+01 2.004231275439848581e+00
-4.534529705487798878e+01 -9.446129716723447700e+00 2.089505072656672180e+00
4.092789901748386683e+01 -4.811765019576355940e+01 1.702584187491638756e+00
-2.318959720008279035e+01 -2.874894489899038064e+01 1.673699998285334889e+00
