name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test
results/aircraft,4,4.78155900353969e-2,5.562521946952931e-2,3.985834761545195e-2,4.562101237277629e-2,1.7115293177520578e-3,2.4739385896574567e-3,0.9982884706822479,0.9975260614103425
results/aircraft,4,0.14190547932252476,0.16909557151940452,0.10814670853135372,0.13800929321922156,1.5074524926251366e-2,2.2861772977683322e-2,0.9849254750737486,0.9771382270223167
results/aircraft,4,5.328175284615089e-2,7.676079916717977e-2,4.3376484964653815e-2,5.65278042824774e-2,2.125212255288969e-3,4.7111226963890696e-3,0.9978747877447111,0.9952888773036109
results/aircraft,4,4.6641279897004985e-2,4.768182927049929e-2,3.6610611968382695e-2,3.849962490016381e-2,1.6284942269913043e-3,1.8178215880697323e-3,0.9983715057730087,0.9981821784119302
results/aircraft,3,5.813149113012562e-2,6.443262171042025e-2,4.467742619827031e-2,5.000427851579536e-2,2.529695397834841e-3,3.3193805549632084e-3,0.9974703046021651,0.9966806194450368
results/aircraft,3,4.634986420955335e-2,4.163076390578339e-2,3.642342476438948e-2,3.4726142008197354e-2,1.6082080681227911e-3,1.3857158997582725e-3,0.9983917919318772,0.9986142841002418
results/aircraft,5,0.14071220382685695,0.17076444282396877,0.11011832344082699,0.13796265582386905,1.4822069122962089e-2,2.3315263649969845e-2,0.9851779308770379,0.9766847363500302
results/aircraft,8,5.1729420380700886e-2,5.904370057304848e-2,4.2628926617857096e-2,4.891504890794083e-2,2.0031825519938504e-3,2.787356886210433e-3,0.9979968174480062,0.9972126431137895
results/aircraft,5,4.607393985534097e-2,5.282359563171272e-2,3.728116951441715e-2,4.261566212712878e-2,1.5891174856777846e-3,2.2310091909156188e-3,0.9984108825143222,0.9977689908090844
results/aircraft,4,5.2688366851237456e-2,5.986116747844414e-2,4.23139693823538e-2,4.84388198105081e-2,2.0781398900192394e-3,2.8650737478922374e-3,0.9979218601099807,0.9971349262521078
