
0.3422644424971905 + 10.509755239991735*(sqrt.abs(C_Ld_e^(3)*S_HT^(3)*S_ref^(-3))) + 0.22769024817605565*(sqrt.abs(C_La^(3)*a^(2)*S_HT*S_ref^(-1))) + 0.22110417661130458*(sqrt(C_La^(2)*a^(3))) + 1.0823382395255183e-3*(id(C_Ld_e*d_e^(3))),0.22769024817605565*((C_La^(3)*a^(2)*S_HT*S_ref^(-1) / (2*abs(C_La^(3)*a^(2)*S_HT*S_ref^(-1))^(1.5))) * (3 * C_La^(2)*a^(2)*S_HT*S_ref^(-1))) + 0.22110417661130458*((1/(sqrt(C_La^(2)*a^(3))^2)) * (2 * C_La*a^(3))),0.22769024817605565*((C_La^(3)*a^(2)*S_HT*S_ref^(-1) / (2*abs(C_La^(3)*a^(2)*S_HT*S_ref^(-1))^(1.5))) * (2 * C_La^(3)*a*S_HT*S_ref^(-1))) + 0.22110417661130458*((1/(sqrt(C_La^(2)*a^(3))^2)) * (3 * C_La^(2)*a^(2))),10.509755239991735*((C_Ld_e^(3)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(3)*S_HT^(3)*S_ref^(-3))^(1.5))) * (3 * C_Ld_e^(2)*S_HT^(3)*S_ref^(-3))) + 1.0823382395255183e-3*((1 * d_e^(3))),1.0823382395255183e-3*((3 * C_Ld_e*d_e^(2))),10.509755239991735*((C_Ld_e^(3)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(3)*S_HT^(3)*S_ref^(-3))^(1.5))) * (3 * C_Ld_e^(3)*S_HT^(2)*S_ref^(-3))) + 0.22769024817605565*((C_La^(3)*a^(2)*S_HT*S_ref^(-1) / (2*abs(C_La^(3)*a^(2)*S_HT*S_ref^(-1))^(1.5))) * (1 * C_La^(3)*a^(2)*S_ref^(-1))),10.509755239991735*((C_Ld_e^(3)*S_HT^(3)*S_ref^(-3) / (2*abs(C_Ld_e^(3)*S_HT^(3)*S_ref^(-3))^(1.5))) * (-3 * C_Ld_e^(3)*S_HT^(3)*S_ref^(-4))) + 0.22769024817605565*((C_La^(3)*a^(2)*S_HT*S_ref^(-1) / (2*abs(C_La^(3)*a^(2)*S_HT*S_ref^(-1))^(1.5))) * (-1 * C_La^(3)*a^(2)*S_HT*S_ref^(-2)))
0.3473146903538073 + -0.21979271190527933*(log(a^(-3)*C_Ld_e^(-2)*S_HT^(-2))) + 0.4139398791495239*(tanh(C_La^(3)*C_Ld_e^(2)*d_e)) + 0.20514039366454853*(sqrt.abs(C_La^(3)*a^(3))) + 0.3505740752457109*(sqrt(a^(3)*C_Ld_e*S_HT^(3)*S_ref^(-3))),0.4139398791495239*((1/(cosh(C_La^(3)*C_Ld_e^(2)*d_e)^2)) * (3 * C_La^(2)*C_Ld_e^(2)*d_e)) + 0.20514039366454853*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(3))),-0.21979271190527933*((1/a^(-3)*C_Ld_e^(-2)*S_HT^(-2)) * (-3 * a^(-4)*C_Ld_e^(-2)*S_HT^(-2))) + 0.20514039366454853*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(3)*a^(2))) + 0.3505740752457109*((1/(sqrt(a^(3)*C_Ld_e*S_HT^(3)*S_ref^(-3))^2)) * (3 * a^(2)*C_Ld_e*S_HT^(3)*S_ref^(-3))),-0.21979271190527933*((1/a^(-3)*C_Ld_e^(-2)*S_HT^(-2)) * (-2 * a^(-3)*C_Ld_e^(-3)*S_HT^(-2))) + 0.4139398791495239*((1/(cosh(C_La^(3)*C_Ld_e^(2)*d_e)^2)) * (2 * C_La^(3)*C_Ld_e*d_e)) + 0.3505740752457109*((1/(sqrt(a^(3)*C_Ld_e*S_HT^(3)*S_ref^(-3))^2)) * (1 * a^(3)*S_HT^(3)*S_ref^(-3))),0.4139398791495239*((1/(cosh(C_La^(3)*C_Ld_e^(2)*d_e)^2)) * (1 * C_La^(3)*C_Ld_e^(2))),-0.21979271190527933*((1/a^(-3)*C_Ld_e^(-2)*S_HT^(-2)) * (-2 * a^(-3)*C_Ld_e^(-2)*S_HT^(-3))) + 0.3505740752457109*((1/(sqrt(a^(3)*C_Ld_e*S_HT^(3)*S_ref^(-3))^2)) * (3 * a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3))),0.3505740752457109*((1/(sqrt(a^(3)*C_Ld_e*S_HT^(3)*S_ref^(-3))^2)) * (-3 * a^(3)*C_Ld_e*S_HT^(3)*S_ref^(-4)))
1.126711374194698 + 0.19524361931827255*(sqrt(C_La^(3)*a^(3))) + 0.17009943615683132*(log(C_Ld_e^(3)*S_ref^(-2))) + 0.13555276323390186*(id(C_La*C_Ld_e*d_e^(2)*S_ref^(-1))) + 0.19303968644523317*(sqrt.abs(a^(2)*S_HT)),0.19524361931827255*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(2)*a^(3))) + 0.13555276323390186*((1 * C_Ld_e*d_e^(2)*S_ref^(-1))),0.19524361931827255*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(3)*a^(2))) + 0.19303968644523317*((a^(2)*S_HT / (2*abs(a^(2)*S_HT)^(1.5))) * (2 * a*S_HT)),0.17009943615683132*((1/C_Ld_e^(3)*S_ref^(-2)) * (3 * C_Ld_e^(2)*S_ref^(-2))) + 0.13555276323390186*((1 * C_La*d_e^(2)*S_ref^(-1))),0.13555276323390186*((2 * C_La*C_Ld_e*d_e*S_ref^(-1))),0.19303968644523317*((a^(2)*S_HT / (2*abs(a^(2)*S_HT)^(1.5))) * (1 * a^(2))),0.17009943615683132*((1/C_Ld_e^(3)*S_ref^(-2)) * (-2 * C_Ld_e^(3)*S_ref^(-3))) + 0.13555276323390186*((-1 * C_La*C_Ld_e*d_e^(2)*S_ref^(-2)))
1.769009172065435 + -0.12826162149796094*(log(C_La^(-3)*a^(-1)*C_Ld_e^(-1)*S_ref^(3))) + 4.807855807031089e-2*(id(C_Ld_e*d_e^(2)*S_HT^(2)*S_ref^(-1))) + 0.33080921115515755*(log(C_Ld_e)) + 0.23265798121294334*(sqrt(C_La^(2)*a^(3))),-0.12826162149796094*((1/C_La^(-3)*a^(-1)*C_Ld_e^(-1)*S_ref^(3)) * (-3 * C_La^(-4)*a^(-1)*C_Ld_e^(-1)*S_ref^(3))) + 0.23265798121294334*((1/(sqrt(C_La^(2)*a^(3))^2)) * (2 * C_La*a^(3))),-0.12826162149796094*((1/C_La^(-3)*a^(-1)*C_Ld_e^(-1)*S_ref^(3)) * (-1 * C_La^(-3)*a^(-2)*C_Ld_e^(-1)*S_ref^(3))) + 0.23265798121294334*((1/(sqrt(C_La^(2)*a^(3))^2)) * (3 * C_La^(2)*a^(2))),-0.12826162149796094*((1/C_La^(-3)*a^(-1)*C_Ld_e^(-1)*S_ref^(3)) * (-1 * C_La^(-3)*a^(-1)*C_Ld_e^(-2)*S_ref^(3))) + 4.807855807031089e-2*((1 * d_e^(2)*S_HT^(2)*S_ref^(-1))) + 0.33080921115515755*((1/C_Ld_e) * 1),4.807855807031089e-2*((2 * C_Ld_e*d_e*S_HT^(2)*S_ref^(-1))),4.807855807031089e-2*((2 * C_Ld_e*d_e^(2)*S_HT*S_ref^(-1))),-0.12826162149796094*((1/C_La^(-3)*a^(-1)*C_Ld_e^(-1)*S_ref^(3)) * (3 * C_La^(-3)*a^(-1)*C_Ld_e^(-1)*S_ref^(2))) + 4.807855807031089e-2*((-1 * C_Ld_e*d_e^(2)*S_HT^(2)*S_ref^(-2)))
1.2952452781113446 + 1.0927585030955402*(tan(d_e*S_ref^(-2))) + 1.6274530568123793e-2*(id(a*C_Ld_e*d_e*S_HT)) + -0.6420432723273444*(tanh(a^(-3)*C_Ld_e^(-2)*S_ref^(2))) + 0.22561506598567205*(sqrt.abs(C_La^(3)*a^(3))),0.22561506598567205*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(3))),1.6274530568123793e-2*((1 * C_Ld_e*d_e*S_HT)) + -0.6420432723273444*((1/(cosh(a^(-3)*C_Ld_e^(-2)*S_ref^(2))^2)) * (-3 * a^(-4)*C_Ld_e^(-2)*S_ref^(2))) + 0.22561506598567205*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(3)*a^(2))),1.6274530568123793e-2*((1 * a*d_e*S_HT)) + -0.6420432723273444*((1/(cosh(a^(-3)*C_Ld_e^(-2)*S_ref^(2))^2)) * (-2 * a^(-3)*C_Ld_e^(-3)*S_ref^(2))),1.0927585030955402*((1 / (cos(d_e*S_ref^(-2))^2)) * (1 * S_ref^(-2))) + 1.6274530568123793e-2*((1 * a*C_Ld_e*S_HT)),1.6274530568123793e-2*((1 * a*C_Ld_e*d_e)),1.0927585030955402*((1 / (cos(d_e*S_ref^(-2))^2)) * (-2 * d_e*S_ref^(-3))) + -0.6420432723273444*((1/(cosh(a^(-3)*C_Ld_e^(-2)*S_ref^(2))^2)) * (2 * a^(-3)*C_Ld_e^(-2)*S_ref))
-0.631080760447079 + 1.367513021625828*(sqrt(C_La*a^(2)*S_ref^(-3))) + 0.21291781347333372*(sqrt.abs(C_La^(2)*a^(3))) + 0.16237385783596117*(id(C_Ld_e*d_e*S_HT)) + 0.9730749243093886*(sqrt.abs(C_La)),1.367513021625828*((1/(sqrt(C_La*a^(2)*S_ref^(-3))^2)) * (1 * a^(2)*S_ref^(-3))) + 0.21291781347333372*((C_La^(2)*a^(3) / (2*abs(C_La^(2)*a^(3))^(1.5))) * (2 * C_La*a^(3))) + 0.9730749243093886*((C_La / (2*abs(C_La)^(1.5))) * 1),1.367513021625828*((1/(sqrt(C_La*a^(2)*S_ref^(-3))^2)) * (2 * C_La*a*S_ref^(-3))) + 0.21291781347333372*((C_La^(2)*a^(3) / (2*abs(C_La^(2)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(2))),0.16237385783596117*((1 * d_e*S_HT)),0.16237385783596117*((1 * C_Ld_e*S_HT)),0.16237385783596117*((1 * C_Ld_e*d_e)),1.367513021625828*((1/(sqrt(C_La*a^(2)*S_ref^(-3))^2)) * (-3 * C_La*a^(2)*S_ref^(-4)))
1.9247782852202402 + 1.1838283180296225e-6*(id(C_La*a^(3)*d_e^(3))) + -0.27499310043704267*(id(C_Ld_e^(-1))) + 5.935430339050202e-2*(sqrt(C_La*a^(3)*C_Ld_e*S_HT^(2))) + 0.17692242226167024*(sqrt.abs(C_La^(3)*a^(3))),1.1838283180296225e-6*((1 * a^(3)*d_e^(3))) + 5.935430339050202e-2*((1/(sqrt(C_La*a^(3)*C_Ld_e*S_HT^(2))^2)) * (1 * a^(3)*C_Ld_e*S_HT^(2))) + 0.17692242226167024*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(2)*a^(3))),1.1838283180296225e-6*((3 * C_La*a^(2)*d_e^(3))) + 5.935430339050202e-2*((1/(sqrt(C_La*a^(3)*C_Ld_e*S_HT^(2))^2)) * (3 * C_La*a^(2)*C_Ld_e*S_HT^(2))) + 0.17692242226167024*((C_La^(3)*a^(3) / (2*abs(C_La^(3)*a^(3))^(1.5))) * (3 * C_La^(3)*a^(2))),-0.27499310043704267*((-1 * C_Ld_e^(-2))) + 5.935430339050202e-2*((1/(sqrt(C_La*a^(3)*C_Ld_e*S_HT^(2))^2)) * (1 * C_La*a^(3)*S_HT^(2))),1.1838283180296225e-6*((3 * C_La*a^(3)*d_e^(2))),5.935430339050202e-2*((1/(sqrt(C_La*a^(3)*C_Ld_e*S_HT^(2))^2)) * (2 * C_La*a^(3)*C_Ld_e*S_HT)),
0.15519104397194938 + 7.356364384462247e-2*(id(C_Ld_e^(2)*d_e*S_HT^(2))) + 1.4668746605953045*(tanh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))) + 0.16762167182018792*(sqrt(a^(2))) + 0.22440209064910366*(sqrt(C_La^(3)*a^(3))),0.22440209064910366*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(2)*a^(3))),0.16762167182018792*((1/(sqrt(a^(2))^2)) * (2 * a)) + 0.22440209064910366*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(3)*a^(2))),7.356364384462247e-2*((2 * C_Ld_e*d_e*S_HT^(2))) + 1.4668746605953045*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (1 * d_e^(2)*S_HT*S_ref^(-3))),7.356364384462247e-2*((1 * C_Ld_e^(2)*S_HT^(2))) + 1.4668746605953045*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (2 * C_Ld_e*d_e*S_HT*S_ref^(-3))),7.356364384462247e-2*((2 * C_Ld_e^(2)*d_e*S_HT)) + 1.4668746605953045*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (1 * C_Ld_e*d_e^(2)*S_ref^(-3))),1.4668746605953045*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (-3 * C_Ld_e*d_e^(2)*S_HT*S_ref^(-4)))
1.5943080868011057e-2 + 0.2605969736164474*(log(C_La*a^(3)*C_Ld_e)) + 1.035523705060445e-2*(id(C_Ld_e*d_e^(2)*S_HT)) + 0.3249379187308862*(sqrt.abs(a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3))) + 0.2085437199827311*(sqrt(C_La^(3)*a^(3))),0.2605969736164474*((1/C_La*a^(3)*C_Ld_e) * (1 * a^(3)*C_Ld_e)) + 0.2085437199827311*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(2)*a^(3))),0.2605969736164474*((1/C_La*a^(3)*C_Ld_e) * (3 * C_La*a^(2)*C_Ld_e)) + 0.3249379187308862*((a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3) / (2*abs(a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3))^(1.5))) * (3 * a^(2)*C_Ld_e*S_HT^(2)*S_ref^(-3))) + 0.2085437199827311*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(3)*a^(2))),0.2605969736164474*((1/C_La*a^(3)*C_Ld_e) * (1 * C_La*a^(3))) + 1.035523705060445e-2*((1 * d_e^(2)*S_HT)) + 0.3249379187308862*((a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3) / (2*abs(a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3))^(1.5))) * (1 * a^(3)*S_HT^(2)*S_ref^(-3))),1.035523705060445e-2*((2 * C_Ld_e*d_e*S_HT)),1.035523705060445e-2*((1 * C_Ld_e*d_e^(2))) + 0.3249379187308862*((a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3) / (2*abs(a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3))^(1.5))) * (2 * a^(3)*C_Ld_e*S_HT*S_ref^(-3))),0.3249379187308862*((a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3) / (2*abs(a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-3))^(1.5))) * (-3 * a^(3)*C_Ld_e*S_HT^(2)*S_ref^(-4)))
-0.5089845123912939 + 1.9357671833595775*(tanh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))) + 0.14105316090431344*(sqrt(C_La^(3)*a^(3))) + 0.6159349591750691*(sqrt(C_Ld_e^(2)*S_HT^(3))) + 0.42592769442993217*(sqrt(C_La*a^(2))),0.14105316090431344*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(2)*a^(3))) + 0.42592769442993217*((1/(sqrt(C_La*a^(2))^2)) * (1 * a^(2))),0.14105316090431344*((1/(sqrt(C_La^(3)*a^(3))^2)) * (3 * C_La^(3)*a^(2))) + 0.42592769442993217*((1/(sqrt(C_La*a^(2))^2)) * (2 * C_La*a)),1.9357671833595775*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (1 * d_e^(2)*S_HT*S_ref^(-3))) + 0.6159349591750691*((1/(sqrt(C_Ld_e^(2)*S_HT^(3))^2)) * (2 * C_Ld_e*S_HT^(3))),1.9357671833595775*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (2 * C_Ld_e*d_e*S_HT*S_ref^(-3))),1.9357671833595775*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (1 * C_Ld_e*d_e^(2)*S_ref^(-3))) + 0.6159349591750691*((1/(sqrt(C_Ld_e^(2)*S_HT^(3))^2)) * (3 * C_Ld_e^(2)*S_HT^(2))),1.9357671833595775*((1/(cosh(C_Ld_e*d_e^(2)*S_HT*S_ref^(-3))^2)) * (-3 * C_Ld_e*d_e^(2)*S_HT*S_ref^(-4)))
